,ID,Nazwa,Numer_seryjny,Rodzaj
51343,51343,Hyundai Tucson,MP2CJTM12KD4KDHXU,pojazd
51344,51344,Beretta APX,SW3EMH0C2B8H7693Y,bron
51345,51345,Apteczka taktyczna,PSLK2A3479G08XE6W,inne
51346,51346,Volkswagen Crafter,M6SR60XK12MZVE52P,pojazd
51347,51347,H&K G36,C2MX5PM45EABZX5FE,bron
51348,51348,Radiostacja nasobna,DML4ST787D38MHX52,srodki_lacznosci
51349,51349,Radiostacja nasobna,X1VUAJYC4X6EJ7D5Y,srodki_lacznosci
51350,51350,Terminal Bluebird,S6VEPA05976JV2J2N,srodki_lacznosci
51351,51351,Kamizelka kuloodporna,7RGK4BAP2P3198VT2,inne
51352,51352,Glauberyt PM-98,D8T6PVWRX0EK6Z1VS,bron
51353,51353,Sako TRG-21,DNV9RSX39UAPXYR8D,bron
51354,51354,Glock 26,MTZN178E8FFAWTXZE,bron
51355,51355,Terminal Bluebird,42K63NEK4SWND8FGW,srodki_lacznosci
51356,51356,Kamizelka kuloodporna,W3E9XHDL6NKCZDTP6,inne
51357,51357,Terminal Bluebird,7TGC092E10JTTMLXH,srodki_lacznosci
51358,51358,Toyota Corolla,0UHL9UG07MX8DCEVT,pojazd
51359,51359,Glock 19,PN7UNZD499D0P9DAB,bron
51360,51360,Volkswagen Transporter,FLD5W6E82DUY0WKJH,pojazd
51361,51361,Opel Crossland X,GGF7E31793ZXLBW7C,pojazd
51362,51362,Terminal Bluebird,Z6GFFGWZ6B4M0VUYP,srodki_lacznosci
51363,51363,H&K G36,MM7SBXUW1P25BY0W2,bron
51364,51364,Latarka taktyczna,33Y5E2P03TRERMFT0,inne
51365,51365,Radiostacja nasobna,6B8BFKZK5U8X1GZ13,srodki_lacznosci
51366,51366,H&K MP5A3,UKHD1AN829U6M09US,bron
51367,51367,Radiostacja nasobna,0FL4H86518DX5SPXW,srodki_lacznosci
51368,51368,H&K MP5A3,MLTFU21HXW2Z0V0EL,bron
51369,51369,Terminal Bluebird,WJ9FNCDA14B6K98G9,srodki_lacznosci
51370,51370,Volkswagen Transporter,AHF9WPN65N7TPNB2B,pojazd
51371,51371,Glock 17,RJSE1A4P1TC3U7K2R,bron
51372,51372,Kia Ceed III,DR2XVJ2F42HT7C0CA,pojazd
51373,51373,Latarka taktyczna,HZ0LTZZD8AXWGXGFF,inne
51374,51374,BMW serii 3,MFJ4R39R57SZJ15DZ,pojazd
51375,51375,Volkswagen Crafter,LKNHB9AM0V0602XPE,pojazd
51376,51376,Alkomat AlcoQuant 6020,5L3XMXLA8MUCSPNU7,inne
51377,51377,Volkswagen Crafter,E9V9XPC0XH0RLZ617,pojazd
51378,51378,H&K G36,9T8WT7066P99FVH3P,bron
51379,51379,Terminal Bluebird,YYBNKHD8001DZUSRZ,srodki_lacznosci
51380,51380,Hyundai Tucson,KWV4NUZC7RCRU1N4U,pojazd
51381,51381,Opel Crossland X,TF0BA96F9CJYU9AKW,pojazd
51382,51382,Urzadzenie do detekcji narkotykow AlereTM DDS 2,YY4TH5SM2REGWJ4DD,inne
51383,51383,Walther P99,RWFBH69305RUKZRVC,bron
51384,51384,Sako TRG-21,P41SGTHK10D41KAE4,bron
51385,51385,HK UMP,NHPM5LFXXF4HNHSVF,bron
51386,51386,BMW serii 3,7JS3YCKC1RWT5HZ13,pojazd
51387,51387,Radiostacja nasobna,D8HU97867KJ4M4D3A,srodki_lacznosci
51388,51388,Terminal Bluebird,8JGLGUPF1N7C64P9N,srodki_lacznosci
51389,51389,Walther P99,3XA46UNY8Z3BKGPEX,bron
51390,51390,Terminal Bluebird,E2ZNXFFM5672GKV1B,srodki_lacznosci
51391,51391,Opel Crossland X,1JJJFVU8654W69A5U,pojazd
51392,51392,Radiostacja nasobna,R0LB9BVG3YDBJ71EV,srodki_lacznosci
51393,51393,Urzadzenie do detekcji narkotykow AlereTM DDS 2,74VJKJ6X67HARGMD8,inne
51394,51394,Terminal Bluebird,K09DUVFM3P0PDB3PP,srodki_lacznosci
51395,51395,Terminal Bluebird,ADVVRVGS1Z7UDKYKL,srodki_lacznosci
51396,51396,Tonfa,9R1FCM4X2RWHPJ6V4,bron
51397,51397,Radiostacja nasobna,E0YJ55R25WCKB2370,srodki_lacznosci
51398,51398,HK UMP,2H4S9V0U3FR9G65XE,bron
51399,51399,Terminal Bluebird,1935F7S51XH42WAUK,srodki_lacznosci
51400,51400,Terminal Bluebird,WUF3Y5KK4XCNGL5MA,srodki_lacznosci
51401,51401,Kajdanki,MNFM8BWM7L5HV1S7X,inne
51402,51402,Skoda Superb,YV8Y17ZS9GC1SZX5H,pojazd
51403,51403,Terminal Bluebird,5CMEDM637WW0MCZPG,srodki_lacznosci
51404,51404,Kajdanki,TSR5JS7154VXASYSY,inne
51405,51405,H&K MP5A3,RK9LUE4G2M9P5R2GH,bron
51406,51406,Sako TRG-21,6BTHJ9HA9H3FFUCVR,bron
51407,51407,Sako TRG-21,0ETUNK5741CKTK0DJ,bron
51408,51408,Kamizelka kuloodporna,F7EZMFDE9LXGETWNA,inne
51409,51409,Alkomat AlcoQuant 6020,J49ACP4618A6RZ9BB,inne
51410,51410,Toyota Corolla,N7E09KRR9P9RFGHJM,pojazd
51411,51411,Volkswagen Transporter,BD07WEZM027HHPBFX,pojazd
51412,51412,Kajdanki,C2KZ2JHX2VRYB465C,inne
51413,51413,Terminal Bluebird,V90JD38K1EVZCHUFE,srodki_lacznosci
51414,51414,Apteczka taktyczna,B0L0DRVY6NKDJLE9F,inne
51415,51415,Toyota Corolla,44WART3W0709B7RR7,pojazd
51416,51416,Kamizelka kuloodporna,F86VKJV57H2HMVUF3,inne
51417,51417,Sako TRG-21,VR60AGXF8YSCB9HC7,bron
51418,51418,Sako TRG-21,H547WBZJ9GNYHADK5,bron
51419,51419,Kajdanki,YL38FGAV2MAJN6E8G,inne
51420,51420,Glock 26,AUM2Z9XB1W6449VVZ,bron
51421,51421,Glock 26,NHBLYH33XWHRPLDDA,bron
51422,51422,Apteczka taktyczna,R232RL6K6T8CKTD3G,inne
51423,51423,Kamizelka kuloodporna,KC2E55TK02AUFKTHS,inne
51424,51424,Tonfa,H1FA1HB27CU60XF9U,bron
51425,51425,H&K MP5A3,M7YCH1GA9EBXC4K4W,bron
51426,51426,Radiostacja nasobna,J7L74YUF69ZUH7BG6,srodki_lacznosci
51427,51427,Radiostacja nasobna,Z3SJ51FC4PNLF1P84,srodki_lacznosci
51428,51428,Terminal Bluebird,JTH35D438C7M6A2LR,srodki_lacznosci
51429,51429,Terminal Bluebird,2P880G4G55DE5N2A2,srodki_lacznosci
51430,51430,Glock 17,BPGZB39L50TNXJ71G,bron
51431,51431,Kajdanki,R9RGEH99X78FBU76X,inne
51432,51432,Latarka taktyczna,BYF0CKR47E21C78F2,inne
51433,51433,Terminal Bluebird,YJ6RX28MXW79KJWD2,srodki_lacznosci
51434,51434,Toyota Corolla,769YHD0E4N1UDXCH2,pojazd
51435,51435,Radiostacja nasobna,WPJ7ZRP60TG4TACRP,srodki_lacznosci
51436,51436,Terminal Bluebird,N3NJH6M468ZKG95BP,srodki_lacznosci
51437,51437,Terminal Bluebird,ZKECRE5W0KNAM02VV,srodki_lacznosci
51438,51438,Volkswagen Crafter,8RFDSLCS7ZX44N60H,pojazd
51439,51439,Kajdanki,CARCP3389PKVUSE72,inne
51440,51440,Glock 17,2K6SEB6F0NMEMXEPE,bron
51441,51441,Toyota Corolla,4RX23L6K2UWA86S9H,pojazd
51442,51442,H&K G36,ZCDVC4M90L2H9S70R,bron
51443,51443,Kia Ceed III,ZFG43HCT504FT3PS6,pojazd
51444,51444,Terminal Bluebird,RTG24Z7CXBDVZYS7N,srodki_lacznosci
51445,51445,Beretta APX,WSK5RS2C72GAC7ZVN,bron
51446,51446,Radiostacja nasobna,FV0TZ8W921LH65P4P,srodki_lacznosci
51447,51447,Terminal Bluebird,JH03E2NB4EKVUVDN6,srodki_lacznosci
51448,51448,Alkomat AlcoQuant 6020,JEGU9CEMXB2UMTP62,inne
51449,51449,HK UMP,YNWV3D311UE3N020Z,bron
51450,51450,Sako TRG-21,LLHX0NAV9BG6KZ24C,bron
51451,51451,H&K G36,ZWLXTHC07DZJKCZBN,bron
51452,51452,Kamizelka kuloodporna,PXDTDUA42E1RX1MDS,inne
51453,51453,Radiostacja nasobna,R1603JZM3GHCSJNYJ,srodki_lacznosci
51454,51454,Radiostacja nasobna,F4WB29PS5R90PZBNA,srodki_lacznosci
51455,51455,Radiostacja nasobna,WH9M1LGL1HCX1XNU5,srodki_lacznosci
51456,51456,Volkswagen Crafter,YAC0PB71X9XDL7P32,pojazd
51457,51457,Kamizelka kuloodporna,B08YSUJB6FDYJ4Z2A,inne
51458,51458,Opel Crossland X,BPJRFTP98MZWPVHZZ,pojazd
51459,51459,Urzadzenie do detekcji narkotykow AlereTM DDS 2,B2VMP8G51P8D5KKZ2,inne
51460,51460,Volkswagen Transporter,HPS6CLV460U6074AS,pojazd
51461,51461,Urzadzenie do detekcji narkotykow AlereTM DDS 2,YWKDHDPDX6RW0L2CG,inne
51462,51462,Glauberyt PM-98,N0JNGAER06H2UK7GW,bron
51463,51463,Latarka taktyczna,ADUW73FH1CXLE7CUZ,inne
51464,51464,Kajdanki,JD0CDK4D2YAJWZFDZ,inne
51465,51465,Radiostacja nasobna,TT6BKWSK8BGVEAF2W,srodki_lacznosci
51466,51466,Glock 19,TXM40WV89RY4C893P,bron
51467,51467,Beretta APX,PJNEHM051HE6FW98B,bron
51468,51468,Glock 17,J963L93W3HD5U74H0,bron
51469,51469,Radiostacja nasobna,XULVT9ZWXS5WBV8DP,srodki_lacznosci
51470,51470,Terminal Bluebird,4J1YUMFW2Y2DJUXA9,srodki_lacznosci
51471,51471,Latarka taktyczna,1SXATE0223458U9NP,inne
51472,51472,HK UMP,0A7FP4J2021PS4NE7,bron
51473,51473,Glock 19,ZJZGU1T30VZ90PN8A,bron
51474,51474,Kajdanki,S9WBPP3D5EEMWXER8,inne
51475,51475,Glock 17,GYESLZPC8RW25NL41,bron
51476,51476,Alkomat AlcoQuant 6020,X548NT802ZM1LACRY,inne
51477,51477,Kia Ceed III,BZ3X97UU9ZTFE0PZA,pojazd
51478,51478,Hyundai Tucson,2NDJ77C89SWJK0ZBU,pojazd
51479,51479,Alkomat AlcoQuant 6020,8R1168ED6PEVY2S82,inne
51480,51480,Alkomat AlcoQuant 6020,L25HT6752EPNKUYGD,inne
51481,51481,Terminal Bluebird,6V4XMJ1Z54W4C25H4,srodki_lacznosci
51482,51482,Alkomat AlcoQuant 6020,C3XLC2386FAEEPEU1,inne
51483,51483,HK UMP,5TFCP3F145FNPJVK3,bron
51484,51484,Kajdanki,W30UDC6K9D9XV0U71,inne
51485,51485,Terminal Bluebird,57Y3L1NE1F5GJNB70,srodki_lacznosci
51486,51486,Kamizelka kuloodporna,YLWFWZBN1YTDTMWVC,inne
51487,51487,Beretta APX,NVNA22S92M399XV5E,bron
51488,51488,Latarka taktyczna,0RNCA71BX7SVV2S6Y,inne
51489,51489,Terminal Bluebird,MZG9W7X863V063RPH,srodki_lacznosci
51490,51490,Glock 26,MXSSJ9ZPXB7K5XXGB,bron
51491,51491,Skoda Superb,LNHVL9XM1791SJM8L,pojazd
51492,51492,Radiostacja nasobna,CUDGTKVW1PL0BC6DS,srodki_lacznosci
51493,51493,Beretta APX,SP8LB1VC01X3ZNSAD,bron
51494,51494,Terminal Bluebird,47EGEB1B6MT2SHNZ1,srodki_lacznosci
51495,51495,BMW serii 3,FAT0D2CX70A0UBV8X,pojazd
51496,51496,Terminal Bluebird,PBPDMR5K0N07XGLF6,srodki_lacznosci
51497,51497,Latarka taktyczna,MPWBG3131PPXZESYN,inne
51498,51498,Terminal Bluebird,BYDCCJMMX8WBL57NW,srodki_lacznosci
51499,51499,Terminal Bluebird,0CJKAZU93953BC25U,srodki_lacznosci
51500,51500,Glock 17,JLF7RZK80Z2G84PM8,bron
51501,51501,Toyota Corolla,BM8VE1YZ20RNG67VZ,pojazd
51502,51502,HK UMP,DZESDETV8FBFYVAF4,bron
51503,51503,Hyundai Tucson,J49U1SVR4NSHWA6FJ,pojazd
51504,51504,Terminal Bluebird,U0T6NG1F4HTPP02AM,srodki_lacznosci
51505,51505,Kia Ceed III,BZ5UMAVL0D2XAUBVX,pojazd
51506,51506,Volkswagen Crafter,J67YPHMB3F8M3VBK3,pojazd
51507,51507,Glock 19,MUKRN12W6975PAYJN,bron
51508,51508,Alkomat AlcoQuant 6020,ZJGDMGJ58CXCTW6NH,inne
51509,51509,Terminal Bluebird,RVDHRHVZ8KA4EAS58,srodki_lacznosci
51510,51510,Opel Crossland X,8B9YTA3V7ELFM0PDZ,pojazd
51511,51511,Alkomat AlcoQuant 6020,GZPVPRLM7SUG0GM5L,inne
51512,51512,Kamizelka kuloodporna,D3S3PAX5586PD7T6F,inne
51513,51513,Sako TRG-21,EAZAULMP4Z4CLACAD,bron
51514,51514,Terminal Bluebird,2L8AH50065N0MZ3D5,srodki_lacznosci
51515,51515,Terminal Bluebird,2N7PRCCN9HE2KFUKU,srodki_lacznosci
51516,51516,Sako TRG-21,JS2YXDCK5UNR5TTTW,bron
51517,51517,Toyota Corolla,8GTMXAPP4RW2ZRRFP,pojazd
51518,51518,Kajdanki,ELWCN8387KNHBNC7V,inne
51519,51519,Apteczka taktyczna,7HLWEVT37P6S5JYY0,inne
51520,51520,Opel Crossland X,LWEAZDG470M4URBBA,pojazd
51521,51521,HK UMP,PJPU2N4ZX3CGJ8ZNR,bron
51522,51522,HK UMP,4DSK778P04S32AHBZ,bron
51523,51523,Terminal Bluebird,HAF3NX58X25NSUGS8,srodki_lacznosci
51524,51524,Apteczka taktyczna,9XG1TSGN49YTSDSSS,inne
51525,51525,Skoda Superb,SWHX7T927D1N4MRR6,pojazd
51526,51526,Terminal Bluebird,T84CNL5R7BZEN5CEP,srodki_lacznosci
51527,51527,Terminal Bluebird,V6GRAD4A78DK4ZS0H,srodki_lacznosci
51528,51528,Walther P99,XS46H4LK6JGTW18YG,bron
51529,51529,Skoda Superb,S2ZGJFLE87965TMXX,pojazd
51530,51530,Kajdanki,UTDEMPP03A9AYBJZP,inne
51531,51531,BMW serii 3,6D7UBKZX67X3LYD41,pojazd
51532,51532,Volkswagen Transporter,JVH41F284TKCESK8G,pojazd
51533,51533,Sako TRG-21,789LTGK38V38ULHUG,bron
51534,51534,HK UMP,Y7Z4PY19644MTE12V,bron
51535,51535,Latarka taktyczna,FFF72LFJ4ER33XEWB,inne
51536,51536,Volkswagen Transporter,5CBAUVPLX82GWD87R,pojazd
51537,51537,Opel Crossland X,ZY4KAU8H66WDH0YYS,pojazd
51538,51538,Sako TRG-21,G1VYR55E80JDS7PK5,bron
51539,51539,Toyota Corolla,K0MFZNSN3C0J9UA4W,pojazd
51540,51540,Glock 26,TG3GNDHB65WDS853C,bron
51541,51541,Radiostacja nasobna,2JRLBD0Z26YMJZNLX,srodki_lacznosci
51542,51542,Radiostacja nasobna,NCB77Y13684BAP8ZP,srodki_lacznosci
51543,51543,Glauberyt PM-98,T8MM9DRP5UZ5CB00G,bron
51544,51544,Volkswagen Crafter,C1DEKVR9125WTT1LR,pojazd
51545,51545,H&K G36,ZWA4XRAR3J26JJAYL,bron
51546,51546,Terminal Bluebird,YCGS36FA5XH72RRMM,srodki_lacznosci
51547,51547,Kajdanki,VM88RCVMX3U2PVBHY,inne
51548,51548,Glock 17,RZARYB8N0FUUN1YT2,bron
51549,51549,Radiostacja nasobna,CL9TZBU49M3J9BNE1,srodki_lacznosci
51550,51550,Skoda Superb,DH751UVN78RWK8DA7,pojazd
51551,51551,Hyundai Tucson,XLTC3PT885WTJ0D65,pojazd
51552,51552,Glauberyt PM-98,M7AJ6ASR0JLWD91S9,bron
51553,51553,Kajdanki,5P8P5EYX3WC25ZJD0,inne
51554,51554,Volkswagen Crafter,B8TK57MB49ERP4LV1,pojazd
51555,51555,BMW serii 3,6CYGK6HP40H4WT5P9,pojazd
51556,51556,Volkswagen Crafter,LDPV8YYE0AHHYPP8F,pojazd
51557,51557,Latarka taktyczna,ANH5DTT237J5G1ND7,inne
51558,51558,Latarka taktyczna,FLM7KCB15K39B860L,inne
51559,51559,Volkswagen Transporter,C29A6A7M2BZHKTFZR,pojazd
51560,51560,Radiostacja nasobna,H7CJUD995BJN4UC3X,srodki_lacznosci
51561,51561,HK UMP,7RV1DFXJ5UK6K72XU,bron
51562,51562,Terminal Bluebird,LBKAG1VC7DZMA0N39,srodki_lacznosci
51563,51563,Terminal Bluebird,PYASWNL320C4N75SD,srodki_lacznosci
51564,51564,Radiostacja nasobna,8TGB5F7A0YLMMLDMC,srodki_lacznosci
51565,51565,Urzadzenie do detekcji narkotykow AlereTM DDS 2,H9GKXD8D9PTFS0SP2,inne
51566,51566,Volkswagen Transporter,J40L8TH984G4GMJMD,pojazd
51567,51567,Kia Ceed III,B8WZU3U11E8DF892F,pojazd
51568,51568,Radiostacja nasobna,AZTCS0KS4UWD3DS26,srodki_lacznosci
51569,51569,Volkswagen Transporter,J4XGW4VT4E5HVN8HG,pojazd
51570,51570,Apteczka taktyczna,LFLUWLS2316G5RL6H,inne
51571,51571,Alkomat AlcoQuant 6020,EEMRU99A88HBM12MW,inne
51572,51572,Skoda Superb,W0KZ7RFH758JGMX00,pojazd
51573,51573,Terminal Bluebird,ARV8UJU28Z1UW2APT,srodki_lacznosci
51574,51574,Radiostacja nasobna,ZTKA24BS75Z5MAGR1,srodki_lacznosci
51575,51575,Apteczka taktyczna,TDYUNNT598XDPB3S6,inne
51576,51576,Apteczka taktyczna,JKFPCXHHX39W84PA5,inne
51577,51577,Terminal Bluebird,BN4KVKBA5AR2B6902,srodki_lacznosci
51578,51578,Urzadzenie do detekcji narkotykow AlereTM DDS 2,BAUDUJZ41JX8EH947,inne
51579,51579,Terminal Bluebird,2A1GKWRW3VKK7XFGW,srodki_lacznosci
51580,51580,Terminal Bluebird,BGJEFEGG8D1WZVZCM,srodki_lacznosci
51581,51581,Urzadzenie do detekcji narkotykow AlereTM DDS 2,TL08ZE7745M3GXKYL,inne
51582,51582,Glauberyt PM-98,ZMELKWRZXDUA1LCES,bron
51583,51583,Glock 17,RX5M6S9F3MGTVDMS6,bron
51584,51584,Radiostacja nasobna,6NYGR1KS3W6RGUPKU,srodki_lacznosci
51585,51585,Urzadzenie do detekcji narkotykow AlereTM DDS 2,GNBZF7SDXLDSMNZVR,inne
51586,51586,Radiostacja nasobna,1KL9TKBCXBXXUTU2U,srodki_lacznosci
51587,51587,Alkomat AlcoQuant 6020,A7JJJ7VW1LKCUUP05,inne
51588,51588,BMW serii 3,6HFYW56C4MEPU933F,pojazd
51589,51589,Radiostacja nasobna,G1D6FMBF0PD7ETEVV,srodki_lacznosci
51590,51590,Terminal Bluebird,4MYLR2820GM31UPYW,srodki_lacznosci
51591,51591,Radiostacja nasobna,FD717BGA9HMRZ80VG,srodki_lacznosci
51592,51592,Opel Crossland X,ZBGTVK6T2FT3BF998,pojazd
51593,51593,Sako TRG-21,9JH54L42234YF2JCM,bron
51594,51594,Kajdanki,CUT8995V7BJSTWU59,inne
51595,51595,Terminal Bluebird,PB7Z42EX8WV65CXTB,srodki_lacznosci
51596,51596,Tonfa,1DAPWHUX3BN9PNE8D,bron
51597,51597,Glock 19,B74VYD735KUY4JFHY,bron
51598,51598,Kajdanki,L8WK5CG67U3HU9DN1,inne
51599,51599,Volkswagen Transporter,A5P6NTNS2D6V6DPSS,pojazd
51600,51600,Glock 17,A2AFBJVD0ZH7UBRKZ,bron
51601,51601,H&K MP5A3,SHUEYRJC1ALBPK6JB,bron
51602,51602,Radiostacja nasobna,MV14E3YB7XA35X5JN,srodki_lacznosci
51603,51603,Walther P99,HF38X1249F56XY8AF,bron
51604,51604,Kamizelka kuloodporna,VM6T424N64G4ZZE1H,inne
51605,51605,Glock 26,AYNN5XSJ1E4YCCYWZ,bron
51606,51606,Kajdanki,XUJ6ACAB5SMVK8DUS,inne
51607,51607,Glock 26,FEGHUBS86UUA13WRL,bron
51608,51608,Volkswagen Transporter,6Z2M46U982XTEM4ZR,pojazd
51609,51609,Radiostacja nasobna,9BCMEXE03ABZG4LMT,srodki_lacznosci
51610,51610,Latarka taktyczna,ZP5UULL18ADHV1S5B,inne
51611,51611,Tonfa,WS1NZ43R8H5493US1,bron
51612,51612,BMW serii 3,PMHVSYL27LCGU3P5C,pojazd
51613,51613,Latarka taktyczna,Z6YKWKWMXMDCSD6VP,inne
51614,51614,Volkswagen Transporter,ET6MWCCY3U1W9P0BK,pojazd
51615,51615,Urzadzenie do detekcji narkotykow AlereTM DDS 2,P2X8JAR2XZP3BT5JW,inne
51616,51616,H&K MP5A3,DJSSL5MK0FJJ68DNH,bron
51617,51617,Radiostacja nasobna,9LXN1N02825SURR4Y,srodki_lacznosci
51618,51618,BMW serii 3,WEJ488JKXF6NB8SN9,pojazd
51619,51619,Terminal Bluebird,0P5UXH7YXYWYYURGX,srodki_lacznosci
51620,51620,Opel Crossland X,GM51MJK34W8XZA41H,pojazd
51621,51621,Opel Crossland X,WPS00RAH4D0WJ0HJM,pojazd
51622,51622,Alkomat AlcoQuant 6020,XME20EHH0ASTGHEUW,inne
51623,51623,Opel Crossland X,VUA9T1WT7RDA3MCP7,pojazd
51624,51624,Tonfa,F3YPE6BZ8AA4RH06Z,bron
51625,51625,Skoda Superb,96MH2P2X89CW02ZXU,pojazd
51626,51626,Walther P99,1WPP9PX0XRN7A6290,bron
51627,51627,Glock 19,S3971Y559433A7GES,bron
51628,51628,Opel Crossland X,JGWM9EV90EMYZ26LW,pojazd
51629,51629,Apteczka taktyczna,V24XP3S51Z5GC3LR3,inne
51630,51630,Sako TRG-21,SGAEU5TD3JDL0KU0T,bron
51631,51631,Urzadzenie do detekcji narkotykow AlereTM DDS 2,CUABRCRGXYE90ZFZ0,inne
51632,51632,Urzadzenie do detekcji narkotykow AlereTM DDS 2,UFSK0SAR15U5XRS4L,inne
51633,51633,Hyundai Tucson,FFL5V5XV2G3FAE79T,pojazd
51634,51634,Terminal Bluebird,5KC1M1DM1WVVYRYE3,srodki_lacznosci
51635,51635,Volkswagen Transporter,9KPNXA0N76T2JM96U,pojazd
51636,51636,Radiostacja nasobna,G7WCM36T11WT37R43,srodki_lacznosci
51637,51637,Skoda Superb,98803TN2054DX2KPY,pojazd
51638,51638,Terminal Bluebird,D2RT3FWT1BXT9SJEN,srodki_lacznosci
51639,51639,H&K MP5A3,2LCPX0CR3DER45RA1,bron
51640,51640,Glock 17,TZGXL9RU5CATDHTMR,bron
51641,51641,Hyundai Tucson,X33VTJZ55S62HYWM8,pojazd
51642,51642,Hyundai Tucson,49KR9LNG9Z5HR3D92,pojazd
51643,51643,Radiostacja nasobna,T8E065FZ679APECNP,srodki_lacznosci
51644,51644,Glock 26,KM07N7EKX1XGNASZT,bron
51645,51645,Beretta APX,50MDKYMW7F4BK4UHP,bron
51646,51646,Volkswagen Crafter,75VFWVZB35LVCLKH1,pojazd
51647,51647,Hyundai Tucson,VS6914ME0YNKHJ87V,pojazd
51648,51648,Hyundai Tucson,9BH67MCG899FWDFLH,pojazd
51649,51649,Radiostacja nasobna,D803A0765FBVWY2GE,srodki_lacznosci
51650,51650,Beretta APX,9X7AWN088YDAUNPWV,bron
51651,51651,Radiostacja nasobna,MK23W5D72T1X0JEXW,srodki_lacznosci
51652,51652,Tonfa,246MDD2Z3LCZFZ4VC,bron
51653,51653,Toyota Corolla,PNVSUFT32V6P8M44P,pojazd
51654,51654,Kia Ceed III,FZM52FZY8DKHHR9FU,pojazd
51655,51655,Terminal Bluebird,9ULCYX87XH5HC7HGP,srodki_lacznosci
51656,51656,Toyota Corolla,Y0A2DKRF4E5N4Z5TA,pojazd
51657,51657,Glock 26,8HYZVLV47X9CGM8MG,bron
51658,51658,Urzadzenie do detekcji narkotykow AlereTM DDS 2,E564X8NN30101905Y,inne
51659,51659,HK UMP,35GZWWZD116H8472J,bron
51660,51660,Kamizelka kuloodporna,2N5DFCD35E3NJDDJ7,inne
51661,51661,Terminal Bluebird,WR1CJVJS0TGTV0P3M,srodki_lacznosci
51662,51662,H&K G36,GVJ4TGDX7M8UYTP5R,bron
51663,51663,Opel Crossland X,7GZRN8XR9ASG7URZD,pojazd
51664,51664,Latarka taktyczna,RTZRJNKL4MAKB0D38,inne
51665,51665,Walther P99,8LS9L0HM7NAC0W3TA,bron
51666,51666,Radiostacja nasobna,6KCJ1LNL8ZTXB0JT5,srodki_lacznosci
51667,51667,Radiostacja nasobna,N8XANC8S0TG7TRJPF,srodki_lacznosci
51668,51668,Sako TRG-21,7PRU2ADA5UDC6KU44,bron
51669,51669,HK UMP,KX8K34E16HY9J8PZW,bron
51670,51670,Kajdanki,DZ7SEMF14F8S697ZU,inne
51671,51671,Terminal Bluebird,130EZXBV73HZ64XR3,srodki_lacznosci
51672,51672,Hyundai Tucson,JW82VTK220Z82KPFD,pojazd
51673,51673,Volkswagen Crafter,JN5JB5B27J1P1AYGH,pojazd
51674,51674,Radiostacja nasobna,39Y6VV3G7D9TXJUVM,srodki_lacznosci
51675,51675,BMW serii 3,MAHMCTZD90YVDCYE6,pojazd
51676,51676,Toyota Corolla,13XU6F5P8EEBMVSCK,pojazd
51677,51677,Alkomat AlcoQuant 6020,0DRY9Y1R42DVVR63N,inne
51678,51678,Alkomat AlcoQuant 6020,WR4TCT4T1ZRM04VSH,inne
51679,51679,Terminal Bluebird,ST46HFPX9T208WVVA,srodki_lacznosci
51680,51680,Glock 17,KAMJH5XF70H5CZYL8,bron
51681,51681,Volkswagen Transporter,1SUHDLPX8T7ZXBHHV,pojazd
51682,51682,H&K MP5A3,FM7LZ0UW445HS3ZP1,bron
51683,51683,Volkswagen Transporter,64NP4BACXT9LB8VT5,pojazd
51684,51684,BMW serii 3,2V4D3UG23Z2KVWCJ8,pojazd
51685,51685,Tonfa,3HGSDTEG98G44AC8A,bron
51686,51686,H&K G36,JJRRUXEW7VNB73GZS,bron
51687,51687,BMW serii 3,RF99GZHJ9SEW7BG5S,pojazd
51688,51688,HK UMP,HKZ1ZCP239BUB4TXK,bron
51689,51689,H&K G36,W1AFEBRT9RV896MBF,bron
51690,51690,Alkomat AlcoQuant 6020,2R893H3Z9KS19Y63E,inne
51691,51691,Terminal Bluebird,YRPJX5KVXW0BPWEHL,srodki_lacznosci
51692,51692,Terminal Bluebird,XH8C3CER9DY9XWVNS,srodki_lacznosci
51693,51693,Radiostacja nasobna,JD6G8TU39ZDNRYYA4,srodki_lacznosci
51694,51694,Kamizelka kuloodporna,ZL60LPVL4Y1E0LLSL,inne
51695,51695,Terminal Bluebird,KY1YWUXG7JE37F2V0,srodki_lacznosci
51696,51696,H&K MP5A3,CL8BVSN44JEABJT8A,bron
51697,51697,Radiostacja nasobna,N7DLMEFW81HY978L1,srodki_lacznosci
51698,51698,Radiostacja nasobna,C0HF716D9D33XV2BX,srodki_lacznosci
51699,51699,Latarka taktyczna,GV3KUPMG64XAB89DA,inne
51700,51700,Radiostacja nasobna,MNY56T6H406T9RA91,srodki_lacznosci
51701,51701,Radiostacja nasobna,HWZW7EWX5PNMGR756,srodki_lacznosci
51702,51702,Volkswagen Transporter,3HKLE9TW6BA90LSL3,pojazd
51703,51703,Glock 19,T1R0LA958GKDJMHD2,bron
51704,51704,Kamizelka kuloodporna,UC6DPF1G4LVU3XVX3,inne
51705,51705,Volkswagen Crafter,KJ2S5X2977RD39MGS,pojazd
51706,51706,Opel Crossland X,N5YXWEGN81V39SK6H,pojazd
51707,51707,HK UMP,Y1CGC2HU5ZXK149G1,bron
51708,51708,BMW serii 3,UWDEGHKG94PYU88ER,pojazd
