Unnamed: 0,ID,Nazwa,Adres,Zatrudnieni_funkcjonariusze
5229,5229,Komisariat 5230,"ul. Starowiejska 365
17-425 Kościerzyna",8
5230,5230,Komisariat 5231,"al. Prusa 10
60-588 Piła",7
5231,5231,Komisariat 5232,"pl. Średnia 77
28-170 Mikołów",11
5232,5232,Komisariat 5233,"ulica Ptasia 440
09-265 Piła",12
5233,5233,Komisariat 5234,"ulica Rumiankowa 83/28
36-401 Wałbrzych",12
5234,5234,Komisariat 5235,"ulica Kościuszki 648
71-511 Biłgoraj",7
5235,5235,Komisariat 5236,"al. Dolna 63
35-224 Wągrowiec",9
5236,5236,Komisariat 5237,"al. Piekarska 41
19-713 Gniezno",4
5237,5237,Komisariat 5238,"pl. Piłsudskiego 18/05
32-483 Żywiec",8
5238,5238,Komisariat 5239,"aleja Kwiatowa 46
64-940 Tomaszów Mazowiecki",9
5239,5239,Komisariat 5240,"pl. Bociania 54
28-459 Przemyśl",14
5240,5240,Komisariat 5241,"ulica Rolnicza 570
62-345 Marki",6
5241,5241,Komisariat 5242,"plac Leśna 65
67-164 Ostróda",12
5242,5242,Komisariat 5243,"al. Żwirki i Wigury 03
02-347 Knurów",13
5243,5243,Komisariat 5244,"aleja Jana III Sobieskiego 95/41
06-828 Grudziądz",12
5244,5244,Komisariat 5245,"al. Nadbrzeżna 489
37-377 Mikołów",10
5245,5245,Komisariat 5246,"al. Odrzańska 43
70-334 Wejherowo",10
5246,5246,Komisariat 5247,"plac Towarowa 90/86
16-947 Piła",9
5247,5247,Komisariat 5248,"ulica Jesionowa 13
98-902 Piła",12
5248,5248,Komisariat 5249,"ul. Kielecka 75
56-673 Biała Podlaska",14
5249,5249,Komisariat 5250,"al. Bałtycka 42/45
26-014 Oława",13
5250,5250,Komisariat 5251,"pl. Zielna 93/62
79-316 Czechowice-Dziedzice",7
5251,5251,Komisariat 5252,"pl. Stolarska 91
17-542 Goleniów",6
5252,5252,Komisariat 5253,"al. Kielecka 13
03-974 Olsztyn",7
5253,5253,Komisariat 5254,"al. Jana III Sobieskiego 06/13
76-062 Tarnobrzeg",5
5254,5254,Komisariat 5255,"aleja Wspólna 10
40-966 Czechowice-Dziedzice",9
5255,5255,Komisariat 5256,"pl. Południowa 66/36
03-762 Kutno",8
5256,5256,Komisariat 5257,"aleja Urocza 74
91-925 Kwidzyn",12
5257,5257,Komisariat 5258,"ulica Żwirki i Wigury 721
63-432 Jasło",11
5258,5258,Komisariat 5259,"al. Słowicza 25
85-401 Ruda Śląska",11
5259,5259,Komisariat 5260,"pl. Rataja 54
77-025 Lębork",8
5260,5260,Komisariat 5261,"al. Browarna 922
41-969 Toruń",11
5261,5261,Komisariat 5262,"ulica Wysoka 53
75-445 Czerwionka-Leszczyny",10
5262,5262,Komisariat 5263,"plac Truskawkowa 64/98
05-673 Kalisz",10
5263,5263,Komisariat 5264,"al. Zbożowa 65/34
75-596 Pszczyna",8
5264,5264,Komisariat 5265,"pl. Mazowiecka 679
92-798 Zamość",13
5265,5265,Komisariat 5266,"aleja Bociania 260
19-504 Racibórz",12
5266,5266,Komisariat 5267,"al. Diamentowa 210
31-545 Starogard Gdański",10
5267,5267,Komisariat 5268,"al. Olchowa 438
73-603 Częstochowa",11
5268,5268,Komisariat 5269,"plac Glówna 79/43
48-312 Włocławek",9
5269,5269,Komisariat 5270,"al. Wiązowa 41/22
48-716 Starachowice",9
5270,5270,Komisariat 5271,"pl. Sosnowa 41
71-481 Mińsk Mazowiecki",8
5271,5271,Komisariat 5272,"ulica Władysława Łokietka 81/11
72-683 Leszno",14
5272,5272,Komisariat 5273,"ulica Górna 10/63
70-285 Olkusz",10
5273,5273,Komisariat 5274,"pl. Pałacowa 16
51-640 Opole",15
5274,5274,Komisariat 5275,"plac Stolarska 19
05-712 Cieszyn",12
5275,5275,Komisariat 5276,"ul. Kasprowicza 64/13
29-252 Wrocław",15
5276,5276,Komisariat 5277,"ulica Polna 926
46-698 Ostrowiec Świętokrzyski",10
5277,5277,Komisariat 5278,"pl. Wiśniowa 56/68
91-838 Nowy Sącz",17
5278,5278,Komisariat 5279,"pl. Swierkowa 649
24-698 Grudziądz",13
5279,5279,Komisariat 5280,"aleja Drzymały 99
60-854 Chorzów",13
5280,5280,Komisariat 5281,"plac Ludowa 06/15
60-133 Lębork",13
5281,5281,Komisariat 5282,"ul. Reja 22/97
91-256 Mława",17
5282,5282,Komisariat 5283,"ulica Storczykowa 03/89
60-027 Nysa",10
5283,5283,Komisariat 5284,"ul. Szarych Szeregów 96/15
89-565 Zakopane",8
5284,5284,Komisariat 5285,"ulica Norwida 58
25-592 Leszno",4
5285,5285,Komisariat 5286,"pl. Kochanowskiego 03/19
77-115 Bielsk Podlaski",9
5286,5286,Komisariat 5287,"aleja Jadwigi 31
87-034 Lubliniec",12
5287,5287,Komisariat 5288,"ulica Maczka 31
98-944 Gniezno",10
5288,5288,Komisariat 5289,"aleja Słowackiego 410
96-542 Sopot",10
5289,5289,Komisariat 5290,"al. Łanowa 72
32-559 Bydgoszcz",11
5290,5290,Komisariat 5291,"pl. Tęczowa 73
23-470 Pabianice",9
5291,5291,Komisariat 5292,"al. Krótka 67/03
27-719 Mława",16
5292,5292,Komisariat 5293,"pl. Kamienna 02/26
72-341 Kraśnik",14
5293,5293,Komisariat 5294,"ulica Handlowa 54
95-765 Tomaszów Mazowiecki",10
5294,5294,Komisariat 5295,"aleja Lubelska 995
30-493 Bielsko-Biała",7
5295,5295,Komisariat 5296,"ulica Grunwaldzka 84
74-234 Gdańsk",9
5296,5296,Komisariat 5297,"ul. Gałczynskiego 853
78-966 Legionowo",14
5297,5297,Komisariat 5298,"al. Cedrowa 27
50-502 Białystok",8
5298,5298,Komisariat 5299,"plac Piłsudskiego 97/06
83-213 Łuków",12
5299,5299,Komisariat 5300,"aleja Okulickiego 498
28-812 Jastrzębie-Zdrój",6
5300,5300,Komisariat 5301,"ulica Częstochowska 35
15-218 Bydgoszcz",2
5301,5301,Komisariat 5302,"aleja Sadowa 441
16-242 Sanok",10
5302,5302,Komisariat 5303,"plac Maja 172
39-297 Wrocław",11
5303,5303,Komisariat 5304,"plac Kossaka 08/04
75-300 Lubartów",9
5304,5304,Komisariat 5305,"al. Orzeszkowej 14
45-119 Gorzów Wielkopolski",6
5305,5305,Komisariat 5306,"ul. Podwale 83/35
44-249 Kutno",6
5306,5306,Komisariat 5307,"ul. Armii Krajowej 27
28-342 Kraśnik",10
5307,5307,Komisariat 5308,"al. Zaciszna 12/86
40-813 Kutno",11
5308,5308,Komisariat 5309,"ul. Wałowa 92
94-843 Świętochłowice",10
5309,5309,Komisariat 5310,"al. Dąbrowskiego 256
93-727 Skarżysko-Kamienna",5
5310,5310,Komisariat 5311,"ulica Armii Krajowej 79/98
74-458 Siemianowice Śląskie",10
5311,5311,Komisariat 5312,"plac Wierzbowa 98/65
29-116 Inowrocław",12
5312,5312,Komisariat 5313,"ul. Staszica 992
66-091 Głogów",15
5313,5313,Komisariat 5314,"ulica Kolejowa 28/11
14-202 Łowicz",11
5314,5314,Komisariat 5315,"plac Pomorska 290
78-728 Krotoszyn",12
5315,5315,Komisariat 5316,"aleja Tartaczna 182
32-440 Oława",12
5316,5316,Komisariat 5317,"plac Wiśniowa 41/09
09-254 Zambrów",11
5317,5317,Komisariat 5318,"plac Zielona 96
61-456 Głogów",11
5318,5318,Komisariat 5319,"aleja Krzywa 38
45-978 Rumia",9
5319,5319,Komisariat 5320,"ulica Tysiąclecia 44/71
73-168 Wołomin",11
5320,5320,Komisariat 5321,"pl. Bursztynowa 77
50-468 Mielec",10
5321,5321,Komisariat 5322,"al. Skargi 391
83-982 Elbląg",14
5322,5322,Komisariat 5323,"ul. Mazowiecka 188
84-401 Jasło",8
5323,5323,Komisariat 5324,"al. Kołłątaja 457
63-664 Wyszków",12
5324,5324,Komisariat 5325,"ulica Wyzwolenia 532
09-815 Tychy",4
5325,5325,Komisariat 5326,"aleja Brzozowa 91
88-310 Stalowa Wola",6
5326,5326,Komisariat 5327,"ul. Krzywa 16
38-573 Toruń",5
5327,5327,Komisariat 5328,"pl. Myśliwska 388
57-304 Warszawa",13
5328,5328,Komisariat 5329,"ulica Kołłątaja 871
12-797 Zgierz",9
5329,5329,Komisariat 5330,"plac Graniczna 753
61-788 Ruda Śląska",5
5330,5330,Komisariat 5331,"pl. Bydgoska 793
40-743 Słupsk",10
5331,5331,Komisariat 5332,"pl. Kruczkowskiego 83/44
75-430 Żyrardów",9
5332,5332,Komisariat 5333,"aleja Makowa 236
12-444 Łowicz",10
5333,5333,Komisariat 5334,"aleja Magnoliowa 630
93-851 Zielona Góra",6
5334,5334,Komisariat 5335,"aleja Szeroka 21/55
05-220 Czerwionka-Leszczyny",18
5335,5335,Komisariat 5336,"ulica Niecała 18
86-353 Świebodzice",7
5336,5336,Komisariat 5337,"plac Powstańców 53
25-788 Będzin",12
5337,5337,Komisariat 5338,"plac Jana III Sobieskiego 07
74-922 Sopot",14
5338,5338,Komisariat 5339,"ul. Konopnickiej 624
95-406 Siedlce",4
5339,5339,Komisariat 5340,"plac Piękna 45
20-931 Piastów",11
5340,5340,Komisariat 5341,"plac Błękitna 537
16-565 Żagań",8
5341,5341,Komisariat 5342,"plac Miodowa 99/13
49-912 Piaseczno",11
5342,5342,Komisariat 5343,"ul. Wschodnia 919
85-219 Knurów",14
5343,5343,Komisariat 5344,"al. Młyńska 470
31-530 Świętochłowice",7
5344,5344,Komisariat 5345,"pl. Jana Pawła II 79
54-332 Suwałki",5
5345,5345,Komisariat 5346,"pl. Jaworowa 36/01
51-953 Jawor",9
5346,5346,Komisariat 5347,"plac Rajska 942
77-594 Tomaszów Mazowiecki",9
5347,5347,Komisariat 5348,"plac Bałtycka 627
35-149 Skarżysko-Kamienna",15
5348,5348,Komisariat 5349,"pl. Skłodowskiej-Curie 41/26
97-762 Lublin",11
5349,5349,Komisariat 5350,"pl. Reymonta 60/66
05-953 Zgierz",9
5350,5350,Komisariat 5351,"plac Podmiejska 56
96-665 Myszków",10
5351,5351,Komisariat 5352,"aleja Jagiellońska 30
16-007 Oświęcim",6
5352,5352,Komisariat 5353,"plac Rolnicza 524
27-873 Rumia",11
5353,5353,Komisariat 5354,"al. Jarzębinowa 85
34-189 Piotrków Trybunalski",10
5354,5354,Komisariat 5355,"ul. Górska 076
05-272 Kościan",14
5355,5355,Komisariat 5356,"plac Księżycowa 81/85
56-247 Wieluń",14
5356,5356,Komisariat 5357,"al. Opolska 409
21-471 Chrzanów",11
5357,5357,Komisariat 5358,"ulica Wiatraczna 93/80
29-890 Luboń",11
5358,5358,Komisariat 5359,"aleja Strzelecka 04/89
93-275 Wyszków",9
5359,5359,Komisariat 5360,"pl. Andersa 386
15-947 Olsztyn",10
5360,5360,Komisariat 5361,"aleja Długosza 01
91-605 Będzin",8
5361,5361,Komisariat 5362,"ulica Miodowa 46
47-732 Tczew",10
5362,5362,Komisariat 5363,"pl. Sawickiej 00/77
33-470 Ciechanów",9
5363,5363,Komisariat 5364,"ulica Rolnicza 35
35-557 Oświęcim",9
5364,5364,Komisariat 5365,"pl. Niecała 673
79-591 Żary",10
5365,5365,Komisariat 5366,"pl. Kilińskiego 76
45-684 Czeladź",7
5366,5366,Komisariat 5367,"al. Nowa 166
82-671 Sopot",12
5367,5367,Komisariat 5368,"pl. Lipca 53/50
08-142 Łuków",4
5368,5368,Komisariat 5369,"pl. Grunwaldzka 870
68-238 Ostrowiec Świętokrzyski",12
5369,5369,Komisariat 5370,"plac Grottgera 427
60-335 Malbork",6
5370,5370,Komisariat 5371,"aleja Malczewskiego 21
82-274 Siemianowice Śląskie",12
5371,5371,Komisariat 5372,"al. Handlowa 43/92
28-440 Czerwionka-Leszczyny",11
5372,5372,Komisariat 5373,"plac Południowa 92/49
93-562 Białystok",18
5373,5373,Komisariat 5374,"pl. Hutnicza 695
38-109 Żory",10
5374,5374,Komisariat 5375,"plac Pułaskiego 70
53-306 Zakopane",8
5375,5375,Komisariat 5376,"aleja Głowackiego 44/04
02-946 Wieluń",10
5376,5376,Komisariat 5377,"pl. Maczka 69
13-020 Grodzisk Mazowiecki",10
5377,5377,Komisariat 5378,"aleja Bociania 65
12-976 Szczytno",8
5378,5378,Komisariat 5379,"al. Jagodowa 29/71
66-321 Jarosław",2
5379,5379,Komisariat 5380,"pl. Rejtana 99/37
57-588 Lublin",13
5380,5380,Komisariat 5381,"aleja Krucza 84
06-822 Inowrocław",7
5381,5381,Komisariat 5382,"ulica Prosta 560
14-288 Świecie",10
5382,5382,Komisariat 5383,"pl. Lotnicza 614
08-906 Chojnice",9
5383,5383,Komisariat 5384,"ul. Bema 02
83-996 Będzin",8
5384,5384,Komisariat 5385,"ul. Miłosza 517
64-010 Brzeg",9
5385,5385,Komisariat 5386,"ulica Dobra 62
76-001 Wieluń",13
5386,5386,Komisariat 5387,"ulica Jaworowa 62
24-361 Krotoszyn",14
5387,5387,Komisariat 5388,"pl. Głowackiego 13/20
09-305 Wałbrzych",15
5388,5388,Komisariat 5389,"al. Maczka 27/75
13-327 Kraków",9
5389,5389,Komisariat 5390,"ul. Solidarnosci 90/57
52-605 Ełk",6
5390,5390,Komisariat 5391,"pl. Podwale 444
94-188 Olkusz",7
5391,5391,Komisariat 5392,"pl. Mickiewicza 09/20
91-456 Nowy Targ",4
5392,5392,Komisariat 5393,"pl. Północna 26
74-028 Łaziska Górne",9
5393,5393,Komisariat 5394,"ul. Kaszubska 811
17-982 Świdnica",11
5394,5394,Komisariat 5395,"plac Wieniawskiego 73
16-453 Sosnowiec",6
5395,5395,Komisariat 5396,"pl. Korczaka 766
61-892 Łódź",19
5396,5396,Komisariat 5397,"ul. Kasprowicza 14
49-561 Otwock",6
5397,5397,Komisariat 5398,"plac Poprzeczna 283
67-025 Świdnik",12
5398,5398,Komisariat 5399,"plac Wysoka 181
30-438 Lubartów",14
5399,5399,Komisariat 5400,"pl. Piwna 517
11-818 Dąbrowa Górnicza",15
5400,5400,Komisariat 5401,"aleja Chmielna 26/33
98-674 Piaseczno",17
5401,5401,Komisariat 5402,"plac Wiejska 233
21-427 Kętrzyn",12
5402,5402,Komisariat 5403,"pl. Władysława Jagiełły 54
38-984 Otwock",10
5403,5403,Komisariat 5404,"ul. Zielona 576
41-759 Sanok",6
5404,5404,Komisariat 5405,"plac Mickiewicza 704
31-760 Świdnica",9
5405,5405,Komisariat 5406,"plac Kolorowa 61
26-984 Bolesławiec",10
5406,5406,Komisariat 5407,"plac Wąska 40/82
23-879 Skarżysko-Kamienna",8
5407,5407,Komisariat 5408,"plac Strumykowa 78/89
91-997 Jaworzno",9
5408,5408,Komisariat 5409,"pl. Krótka 99/40
31-969 Środa Wielkopolska",12
5409,5409,Komisariat 5410,"ulica Cyprysowa 446
34-337 Polkowice",6
5410,5410,Komisariat 5411,"al. Lotnicza 51/77
05-127 Świętochłowice",9
5411,5411,Komisariat 5412,"al. Kaszubska 08/81
33-508 Tomaszów Mazowiecki",11
5412,5412,Komisariat 5413,"plac Chełmońskiego 00
57-615 Dzierżoniów",10
5413,5413,Komisariat 5414,"aleja Strzelecka 59
31-918 Włocławek",12
5414,5414,Komisariat 5415,"pl. Morcinka 76
12-520 Malbork",9
5415,5415,Komisariat 5416,"ul. Głogowa 108
09-893 Kwidzyn",6
5416,5416,Komisariat 5417,"al. Północna 74/77
76-835 Nowy Sącz",8
5417,5417,Komisariat 5418,"pl. Kielecka 288
42-972 Tarnów",9
5418,5418,Komisariat 5419,"aleja Częstochowska 655
55-557 Bełchatów",4
5419,5419,Komisariat 5420,"plac Kosynierów 130
57-980 Wieluń",15
5420,5420,Komisariat 5421,"ul. Floriana 868
46-092 Kraśnik",9
5421,5421,Komisariat 5422,"pl. Rajska 11
34-037 Przemyśl",11
5422,5422,Komisariat 5423,"plac Słonecznikowa 500
08-198 Kościan",10
5423,5423,Komisariat 5424,"al. Mieszka I 92/32
14-778 Radomsko",8
5424,5424,Komisariat 5425,"al. Toruńska 18/60
61-111 Września",11
5425,5425,Komisariat 5426,"ulica Storczykowa 46
36-900 Żyrardów",10
5426,5426,Komisariat 5427,"ul. Młynarska 635
95-272 Mława",23
5427,5427,Komisariat 5428,"pl. Krasińskiego 22
36-046 Kędzierzyn-Koźle",6
5428,5428,Komisariat 5429,"aleja Cegielniana 719
41-815 Lubliniec",12
5429,5429,Komisariat 5430,"ul. Piaskowa 72/11
98-637 Koło",13
5430,5430,Komisariat 5431,"pl. Wrzosowa 424
79-308 Dzierżoniów",8
5431,5431,Komisariat 5432,"ulica Wiślana 00/38
33-609 Elbląg",9
5432,5432,Komisariat 5433,"plac Krokusowa 50
25-747 Bolesławiec",11
5433,5433,Komisariat 5434,"plac Ceglana 64
85-623 Wyszków",5
5434,5434,Komisariat 5435,"ul. Cmentarna 90
70-427 Mława",9
5435,5435,Komisariat 5436,"pl. Owocowa 26/20
33-696 Pabianice",16
5436,5436,Komisariat 5437,"plac Bałtycka 36
92-278 Mława",13
5437,5437,Komisariat 5438,"plac Orzechowa 114
79-091 Otwock",13
5438,5438,Komisariat 5439,"ulica Tylna 551
23-390 Świecie",12
5439,5439,Komisariat 5440,"ul. Borówkowa 003
67-117 Cieszyn",10
5440,5440,Komisariat 5441,"al. Dojazdowa 434
56-869 Bełchatów",6
5441,5441,Komisariat 5442,"ul. Tylna 785
44-306 Dzierżoniów",12
5442,5442,Komisariat 5443,"pl. Zakole 81/37
04-156 Piła",9
5443,5443,Komisariat 5444,"plac Pomorska 190
83-433 Nowy Sącz",7
5444,5444,Komisariat 5445,"pl. Zamkowa 706
32-507 Szczytno",11
5445,5445,Komisariat 5446,"ulica Pocztowa 51
35-446 Racibórz",9
5446,5446,Komisariat 5447,"pl. Rzemieślnicza 57
80-902 Łowicz",8
5447,5447,Komisariat 5448,"ulica Księżycowa 176
54-956 Kielce",12
5448,5448,Komisariat 5449,"ul. Dąbrowskiej 75
10-709 Skawina",6
5449,5449,Komisariat 5450,"aleja Gdańska 51/57
06-953 Jawor",11
5450,5450,Komisariat 5451,"al. Lwowska 71/95
60-877 Ełk",8
5451,5451,Komisariat 5452,"al. Azaliowa 32/63
33-040 Ciechanów",11
5452,5452,Komisariat 5453,"ulica Jaworowa 26
21-734 Kędzierzyn-Koźle",10
5453,5453,Komisariat 5454,"al. Glówna 535
35-053 Wrocław",9
5454,5454,Komisariat 5455,"al. Batalionów Chłopskich 21/08
07-676 Kraśnik",7
5455,5455,Komisariat 5456,"pl. Piłsudskiego 16/51
92-235 Środa Wielkopolska",11
5456,5456,Komisariat 5457,"aleja Mazurska 34
05-607 Starogard Gdański",4
5457,5457,Komisariat 5458,"ulica Kamienna 22
46-693 Zamość",4
5458,5458,Komisariat 5459,"ul. Lipowa 579
72-815 Knurów",11
5459,5459,Komisariat 5460,"ul. Powstańców Wielkopolskich 24/88
75-294 Kędzierzyn-Koźle",9
5460,5460,Komisariat 5461,"pl. Prosta 48/31
49-953 Tczew",7
5461,5461,Komisariat 5462,"ul. Władysława Łokietka 81
18-146 Czeladź",13
5462,5462,Komisariat 5463,"aleja Dworcowa 280
93-720 Otwock",6
5463,5463,Komisariat 5464,"al. Sowia 24/79
37-213 Racibórz",8
5464,5464,Komisariat 5465,"plac Korfantego 56/65
56-057 Piekary Śląskie",22
5465,5465,Komisariat 5466,"aleja Parkowa 55/91
58-375 Kutno",6
5466,5466,Komisariat 5467,"ul. Stawowa 22
22-268 Bielsko-Biała",7
5467,5467,Komisariat 5468,"pl. Targowa 987
45-186 Lębork",21
5468,5468,Komisariat 5469,"pl. Nadbrzeżna 059
32-133 Pszczyna",10
5469,5469,Komisariat 5470,"ul. Wodna 56/28
06-147 Bielsko-Biała",10
5470,5470,Komisariat 5471,"pl. Handlowa 12
77-129 Sosnowiec",10
5471,5471,Komisariat 5472,"ulica Grzybowa 61/25
84-299 Tarnobrzeg",11
5472,5472,Komisariat 5473,"aleja Tysiąclecia 96
27-026 Ostrowiec Świętokrzyski",9
5473,5473,Komisariat 5474,"aleja Rejtana 992
16-443 Września",9
5474,5474,Komisariat 5475,"ulica Kochanowskiego 88/82
78-585 Iława",11
5475,5475,Komisariat 5476,"plac Zielona 59/50
95-469 Kielce",9
5476,5476,Komisariat 5477,"plac Ściegiennego 990
81-377 Otwock",12
5477,5477,Komisariat 5478,"plac Srebrna 15
81-281 Kluczbork",14
5478,5478,Komisariat 5479,"ul. Traugutta 908
91-795 Skawina",11
5479,5479,Komisariat 5480,"al. Śląska 78/60
02-961 Gdynia",11
5480,5480,Komisariat 5481,"plac Północna 91/85
74-485 Bochnia",16
5481,5481,Komisariat 5482,"plac Cmentarna 82/28
99-710 Środa Wielkopolska",12
5482,5482,Komisariat 5483,"ul. Pogodna 133
42-355 Gdynia",9
5483,5483,Komisariat 5484,"ul. Czereśniowa 88/92
17-135 Suwałki",11
5484,5484,Komisariat 5485,"al. Jałowcowa 95/82
95-567 Czerwionka-Leszczyny",5
5485,5485,Komisariat 5486,"ulica Złota 95
19-907 Skierniewice",13
5486,5486,Komisariat 5487,"pl. Kościelna 47
23-910 Oświęcim",10
5487,5487,Komisariat 5488,"plac Piękna 66
38-030 Skierniewice",12
5488,5488,Komisariat 5489,"plac Piaskowa 861
50-055 Września",12
5489,5489,Komisariat 5490,"ulica Dolna 394
69-109 Marki",14
5490,5490,Komisariat 5491,"aleja Spółdzielcza 60
93-658 Piekary Śląskie",5
5491,5491,Komisariat 5492,"aleja Piekarska 25/42
69-874 Sopot",14
5492,5492,Komisariat 5493,"ul. Krokusowa 580
49-963 Police",5
5493,5493,Komisariat 5494,"ulica Szafirowa 77
14-340 Oleśnica",8
5494,5494,Komisariat 5495,"ulica Łanowa 88/71
66-115 Ełk",9
5495,5495,Komisariat 5496,"ulica Szkolna 38/52
10-552 Luboń",5
5496,5496,Komisariat 5497,"pl. Wojciecha 50/77
58-354 Kłodzko",2
5497,5497,Komisariat 5498,"al. Dąbrowskiego 51
76-472 Gdańsk",15
5498,5498,Komisariat 5499,"ulica Sowia 94
12-104 Knurów",6
5499,5499,Komisariat 5500,"plac Kasprowicza 30
70-386 Otwock",13
5500,5500,Komisariat 5501,"aleja Krzywa 811
82-831 Będzin",6
5501,5501,Komisariat 5502,"ulica Jasna 29
40-498 Knurów",10
5502,5502,Komisariat 5503,"ul. Szeroka 88/96
18-119 Rumia",12
5503,5503,Komisariat 5504,"ulica Staszica 25/75
88-014 Elbląg",7
5504,5504,Komisariat 5505,"pl. Władysława Łokietka 74
09-732 Kwidzyn",16
5505,5505,Komisariat 5506,"ul. Korfantego 28/47
42-819 Lębork",11
5506,5506,Komisariat 5507,"ulica Listopada 00/94
96-252 Chrzanów",9
5507,5507,Komisariat 5508,"plac Dębowa 58
04-986 Zgorzelec",13
5508,5508,Komisariat 5509,"ulica Myśliwska 22
53-050 Malbork",10
5509,5509,Komisariat 5510,"ul. Zielna 01/29
58-829 Tomaszów Mazowiecki",8
5510,5510,Komisariat 5511,"al. Kasprowicza 15/34
16-758 Tarnów",8
5511,5511,Komisariat 5512,"al. Zwycięstwa 561
43-211 Racibórz",10
5512,5512,Komisariat 5513,"pl. Gołębia 162
94-339 Puławy",16
5513,5513,Komisariat 5514,"plac Gałczynskiego 62
93-476 Tarnowskie Góry",11
5514,5514,Komisariat 5515,"plac Leszczynowa 45/70
53-152 Szczytno",15
5515,5515,Komisariat 5516,"plac Ptasia 50
46-084 Poznań",12
5516,5516,Komisariat 5517,"plac Stawowa 391
87-276 Tychy",9
5517,5517,Komisariat 5518,"al. Przechodnia 08/82
50-248 Piastów",6
5518,5518,Komisariat 5519,"plac Głowackiego 99/00
91-821 Turek",11
5519,5519,Komisariat 5520,"plac Składowa 308
94-962 Łowicz",9
5520,5520,Komisariat 5521,"al. Kosynierów 03
18-327 Wołomin",14
5521,5521,Komisariat 5522,"aleja Letnia 505
85-602 Turek",11
5522,5522,Komisariat 5523,"ul. Bolesława Chrobrego 59
09-648 Nowy Targ",9
5523,5523,Komisariat 5524,"ul. Lazurowa 56
34-766 Ostrów Wielkopolski",11
5524,5524,Komisariat 5525,"ulica Wolności 35/77
69-294 Wodzisław Śląski",11
5525,5525,Komisariat 5526,"pl. Piaskowa 33
82-863 Sandomierz",9
5526,5526,Komisariat 5527,"pl. Łąkowa 32
93-469 Puławy",4
5527,5527,Komisariat 5528,"al. Polna 054
75-721 Wodzisław Śląski",9
5528,5528,Komisariat 5529,"ul. Wodna 631
62-924 Nowy Targ",10
5529,5529,Komisariat 5530,"ulica Mazurska 82
01-302 Wągrowiec",9
5530,5530,Komisariat 5531,"ul. Witosa 15/25
61-634 Wejherowo",10
5531,5531,Komisariat 5532,"plac Podgórna 42
84-085 Będzin",12
5532,5532,Komisariat 5533,"al. Kolorowa 81/18
47-881 Opole",9
5533,5533,Komisariat 5534,"plac Rejtana 02/90
72-723 Giżycko",17
5534,5534,Komisariat 5535,"pl. Zakole 06/62
55-249 Zambrów",8
5535,5535,Komisariat 5536,"al. Krakowska 825
83-675 Dzierżoniów",13
5536,5536,Komisariat 5537,"aleja Krokusowa 093
67-253 Bochnia",4
5537,5537,Komisariat 5538,"aleja Zapolskiej 98
54-749 Konin",11
5538,5538,Komisariat 5539,"pl. Wrzosowa 12/78
96-346 Skarżysko-Kamienna",9
5539,5539,Komisariat 5540,"plac Częstochowska 56
25-301 Piastów",10
5540,5540,Komisariat 5541,"ul. Krasińskiego 80
79-771 Pruszków",10
5541,5541,Komisariat 5542,"plac Jana III Sobieskiego 13
35-748 Kalisz",4
5542,5542,Komisariat 5543,"ul. Sienkiewicza 13
14-959 Starogard Gdański",11
5543,5543,Komisariat 5544,"ulica Przechodnia 65/68
26-971 Dębica",8
5544,5544,Komisariat 5545,"plac Zbożowa 91/44
87-728 Rzeszów",13
5545,5545,Komisariat 5546,"plac Traugutta 72
77-873 Toruń",8
5546,5546,Komisariat 5547,"al. Dąbrowskiej 073
78-738 Szczecinek",11
