ID,Nazwa,Numer_seryjny,Rodzaj
23558,Kajdanki,BH1BFVNM89MS8TBG4,inne
23559,Opel Crossland X,BZNWN7TS67EWVJRK9,pojazd
23560,Terminal Bluebird,4M84J29H25HE9TU9H,srodki_lacznosci
23561,Kajdanki,778YWRTP245R5LJ31,inne
23562,Toyota Corolla,C12H9M3N5FUPWZN4N,pojazd
23563,Latarka taktyczna,0A6DW51B6HCYEA4D4,inne
23564,Tonfa,09TLRB6AXM9DNBFKZ,bron
23565,Tonfa,AVNFF1XHX01K0M3JK,bron
23566,HK UMP,Z0SJ2SL83Y43URY34,bron
23567,Toyota Corolla,8UCH2WXK6T7DJLU93,pojazd
23568,Latarka taktyczna,P2GZAR0EXNY290E3T,inne
23569,Terminal Bluebird,4696E1TY8TZTTYW6H,srodki_lacznosci
23570,Terminal Bluebird,BWZP2WBR3BSBPPUZ4,srodki_lacznosci
23571,Radiostacja nasobna,B3RV56215YMBMH091,srodki_lacznosci
23572,Radiostacja nasobna,852Z0DK5XRUHHZEYV,srodki_lacznosci
23573,Glock 17,A9L1R55F1345KNBHM,bron
23574,Kajdanki,P23R5ZTU3JNX7JLGL,inne
23575,Apteczka taktyczna,P8CKEZU58E1AH90CD,inne
23576,Tonfa,K9TBWY767GVMNK47V,bron
23577,Kamizelka kuloodporna,XCP3HAV388Z6UMKLX,inne
23578,Glauberyt PM-98,SHBW4BZP5YJUP88EC,bron
23579,Volkswagen Crafter,0M0B2T3H80UDS6HTE,pojazd
23580,Latarka taktyczna,1P4ZB8881MXMB8VV1,inne
23581,Glock 17,C9V3PXTL59ETEX1FN,bron
23582,Latarka taktyczna,9D0EVU7U26UWL8FYD,inne
23583,Hyundai Tucson,THY36J1G4L463CJ4D,pojazd
23584,Urzadzenie do detekcji narkotykow AlereTM DDS 2,Z3H44MSZ8XV2XYMD2,inne
23585,Hyundai Tucson,ZYM9L4NB6JE5UTY5P,pojazd
23586,Glock 17,VCEPRD0X51C67BS5Z,bron
23587,Terminal Bluebird,C8V2XPAK0N60XVV3Y,srodki_lacznosci
23588,Latarka taktyczna,B71XJU8M65VXRFS8Z,inne
23589,Terminal Bluebird,3RF0KVD759Y4HGGBD,srodki_lacznosci
23590,Terminal Bluebird,H7X0BPJH4HG3WRE5W,srodki_lacznosci
23591,Volkswagen Transporter,JVGTVRS60EU1R0SGZ,pojazd
23592,Volkswagen Transporter,AGYSJGYF8YHKR8EPA,pojazd
23593,Kamizelka kuloodporna,LURX71G36807YTCL7,inne
23594,Kia Ceed III,HVESNULL3C6S3Z5EH,pojazd
23595,Alkomat AlcoQuant 6020,Y0E2EX3J8WHRD0Y9F,inne
23596,H&K G36,LHLRFG3U537Z2DFDD,bron
23597,Beretta APX,8HA8157Z4FR8LC258,bron
23598,Terminal Bluebird,0DGJJD9V1SR4XNHR8,srodki_lacznosci
23599,Radiostacja nasobna,ET4257MA4YGVLHZMN,srodki_lacznosci
23600,Sako TRG-21,RV4EUJYJ9K33RH91U,bron
23601,Kia Ceed III,X39KMCGX4LZKL9JXB,pojazd
23602,Latarka taktyczna,T47NV65V10ZBSGCXX,inne
23603,Volkswagen Crafter,MCEXUE9X2Y2X668TY,pojazd
23604,BMW serii 3,7W2TVSAA71SXHTLMJ,pojazd
23605,Kia Ceed III,NTBZ13YH2ZK5DF625,pojazd
23606,Terminal Bluebird,1RFRVFBZ3835940MD,srodki_lacznosci
23607,Radiostacja nasobna,5S8J0C3X1P42CE23G,srodki_lacznosci
23608,Glauberyt PM-98,T83AUR3D6KVK81W9F,bron
23609,Skoda Superb,7UXBMYS4X7HEZLD0Y,pojazd
23610,H&K MP5A3,7WJRPKLG0RV2PT210,bron
23611,Volkswagen Transporter,BAEHW2AT1CXP96NU8,pojazd
23612,Kajdanki,1LUEC3V84E9XGBXNH,inne
23613,Kia Ceed III,VNKPNKEA1BR0DC3SH,pojazd
23614,Terminal Bluebird,NJ66HHS272F2789BC,srodki_lacznosci
23615,HK UMP,K374UFDH5L4X4842D,bron
23616,Terminal Bluebird,VM5H9M155XNUL4N57,srodki_lacznosci
23617,Glock 26,HCRR636W0XXJTLJZY,bron
23618,Glauberyt PM-98,W6MRER4V18C216W7D,bron
23619,Terminal Bluebird,0NDFT5P59L5VT0V8L,srodki_lacznosci
23620,Tonfa,NP42EXSF8ZDBHZT0V,bron
23621,H&K G36,V0DF7Z4V3EVPVV1Y4,bron
23622,Hyundai Tucson,WX78ERGV1B244U6R8,pojazd
23623,Alkomat AlcoQuant 6020,744WESNM6F8BKBS02,inne
23624,Kamizelka kuloodporna,NDR7945M5PKCB5G2D,inne
23625,Kia Ceed III,K04M35X1783Y1HZH6,pojazd
23626,Glock 17,BRM8XG4T3PS1NDDUH,bron
23627,Toyota Corolla,U91CGLMU51JZ2JJ9T,pojazd
23628,Apteczka taktyczna,U8ZXKH3V43DXMV2F9,inne
23629,Glock 26,EC1AXD0T2XWK9DU5K,bron
23630,Latarka taktyczna,LWE56LLL1B5P404N6,inne
23631,Radiostacja nasobna,HK3PBWMV5WJCVV11D,srodki_lacznosci
23632,Terminal Bluebird,20D4ZDHYXNZ9UDJY8,srodki_lacznosci
23633,Kajdanki,7EDDWPGF01H2PL59T,inne
23634,Latarka taktyczna,NV5Z5SLG6E5T5W43X,inne
23635,Radiostacja nasobna,CW6F8N8Y3H7MD3T7T,srodki_lacznosci
23636,Kajdanki,M6P2HR4U6F5LUJDPN,inne
23637,Latarka taktyczna,5ZRRM9B36LU53LAHW,inne
23638,Walther P99,NP2952K07H2CF130V,bron
23639,Tonfa,404TS7Z108115CKZA,bron
23640,Latarka taktyczna,776ATU5WXMU9JP901,inne
23641,Volkswagen Transporter,LY2SPMXW649LUBPTU,pojazd
23642,Latarka taktyczna,7KGZ9FV68F8XGL73H,inne
23643,Urzadzenie do detekcji narkotykow AlereTM DDS 2,GK7X5F0DXTZ9J829B,inne
23644,Terminal Bluebird,48L70G530VLV2X01Z,srodki_lacznosci
23645,Hyundai Tucson,8RTG176B2LXJ7JWU5,pojazd
23646,Glock 19,VAMFATAY603Y46CZ0,bron
23647,Sako TRG-21,369GH0TB74ALTS884,bron
23648,Kajdanki,J9Y9F5BL1SZZGS5K3,inne
23649,Radiostacja nasobna,40U1CLF75TAP0ZHZH,srodki_lacznosci
23650,Alkomat AlcoQuant 6020,Y33YKFFJ9HMNUR9HW,inne
23651,Urzadzenie do detekcji narkotykow AlereTM DDS 2,VDZ05K9C15GNDC1DN,inne
23652,Kamizelka kuloodporna,0VEV55Y71K4T5TXXE,inne
23653,HK UMP,1DRJ6R4L4HXSLKZ19,bron
23654,Kajdanki,UGYUYVFMXPMVDRZJD,inne
23655,Radiostacja nasobna,YM930U414WDJ40N20,srodki_lacznosci
23656,H&K G36,FFAMT88B368KHL5HY,bron
23657,Apteczka taktyczna,HDS0LMGA5S9CA77LY,inne
23658,Skoda Superb,3U7ZCXJZ1T5VLCMR5,pojazd
23659,Terminal Bluebird,AGD800US07JECDCSU,srodki_lacznosci
23660,Skoda Superb,F9TU5NLC9NL4BXLHY,pojazd
23661,Kia Ceed III,6ZMXEAJ342GRUE9CE,pojazd
23662,H&K G36,WPCBDTST0SKU8T7ZN,bron
23663,Kajdanki,UTPF8EZM2Y69ZVWTY,inne
23664,BMW serii 3,788U9TH89WBA8P49J,pojazd
23665,Latarka taktyczna,F7FEJ73W5ZFYUEMXJ,inne
23666,Volkswagen Crafter,M1ZLNC5H7DFU32L32,pojazd
23667,Opel Crossland X,WVWYNS4V8UZ8TG8SY,pojazd
23668,Urzadzenie do detekcji narkotykow AlereTM DDS 2,4GPL11V84DHS4RA59,inne
23669,Volkswagen Crafter,G4SBR77PXAEZ4U7F6,pojazd
23670,Glock 19,HUW61PE449S591D9V,bron
23671,Kia Ceed III,19TUGFZX54WDU93W1,pojazd
23672,Latarka taktyczna,W05P0EWY4DJUP2W9H,inne
23673,BMW serii 3,P24W1Y9U5722GPW0U,pojazd
23674,Radiostacja nasobna,GZ6WSM3X2W34H9DBC,srodki_lacznosci
23675,Kajdanki,8N7MYAH7011Z1MU4J,inne
23676,Latarka taktyczna,DB6413VT440ER9GJ0,inne
23677,Alkomat AlcoQuant 6020,7VBX98VR5DXZ4DS79,inne
23678,Tonfa,VEBFDCL71JAHMJTSK,bron
23679,Toyota Corolla,XX5MC71Z1YWFDC4Y4,pojazd
23680,Hyundai Tucson,G3N6D2L060U2GK270,pojazd
23681,Urzadzenie do detekcji narkotykow AlereTM DDS 2,UEFN33YA0TFDXBAA2,inne
23682,Volkswagen Transporter,NSWPT5WHXZ61SGG3D,pojazd
23683,Radiostacja nasobna,L5ZDU53V2HDYY9MYL,srodki_lacznosci
23684,Tonfa,5G5DFYX22C07AF7FD,bron
23685,Kia Ceed III,LZMJ40XNXSFHR415T,pojazd
23686,Radiostacja nasobna,5BYE7RPF1SF8C184R,srodki_lacznosci
23687,Volkswagen Transporter,7K254TSV5YCHY5N2D,pojazd
23688,Terminal Bluebird,BRKCKHW80AVE3Z682,srodki_lacznosci
23689,Sako TRG-21,LEN1CMM02LJPKKE3H,bron
23690,Radiostacja nasobna,6C947R715MLWV0EEF,srodki_lacznosci
23691,Urzadzenie do detekcji narkotykow AlereTM DDS 2,5R3JPTK316V7TS4PG,inne
23692,Apteczka taktyczna,DU21A3HU108PSZ3F9,inne
23693,Walther P99,7P4WMJR46J0TACG84,bron
23694,Volkswagen Transporter,HVHK0SVV2U2SC0M58,pojazd
23695,Tonfa,09HJN0WC8XTA4HNTC,bron
23696,Glock 17,7E02UDKX579NEY40D,bron
23697,Radiostacja nasobna,VLKLHSSN54VKUT5JP,srodki_lacznosci
23698,HK UMP,5SXNHULV5GBWZ11D3,bron
23699,Beretta APX,6ET4LXTK80C1Y7NT2,bron
23700,Toyota Corolla,WST09E443GWV4FBB3,pojazd
23701,Kajdanki,9SXLG8L97GHXKGA8B,inne
23702,Terminal Bluebird,8VL401S73XRHRCJUU,srodki_lacznosci
23703,Toyota Corolla,JJEYKC5K0KF6E7H0S,pojazd
23704,Kamizelka kuloodporna,NHXNUJNJ3JRLBD4YW,inne
23705,Radiostacja nasobna,KXZASGD22UPRG5Y26,srodki_lacznosci
23706,Kamizelka kuloodporna,5G3JJSVH9LF0CHE7D,inne
23707,Sako TRG-21,5TLY11JUX68YNH97P,bron
23708,Urzadzenie do detekcji narkotykow AlereTM DDS 2,9HT2XK7RXF0DNFUWA,inne
23709,Glock 19,4KK3WRTL53MF4VX8L,bron
23710,Radiostacja nasobna,N8ATVFUJ3LA1PDJR7,srodki_lacznosci
23711,Radiostacja nasobna,CLU8Y2TA9AKNP30FU,srodki_lacznosci
23712,Kajdanki,PZ0GKKYC75C65T09C,inne
23713,Radiostacja nasobna,UBR65SJ997ZLZHHP4,srodki_lacznosci
23714,Tonfa,79DSH0LN1WK122HL8,bron
23715,Kajdanki,X2KDZEH96HHDH0KVR,inne
23716,HK UMP,FAH0L8H39NM3WBU1J,bron
23717,Beretta APX,KFJFP9CN02GKM4U22,bron
23718,Beretta APX,FPEGLHX7XXP0EKUA6,bron
23719,Latarka taktyczna,JVAX1ESN46WGJT218,inne
23720,Glock 26,AYCZXZFV4D58YJL7S,bron
23721,Hyundai Tucson,BFRFTA955MPX3ZK35,pojazd
23722,Kajdanki,GLNHK9FD81XHBRHMX,inne
23723,Radiostacja nasobna,P1DATVLV82M5USN9U,srodki_lacznosci
23724,Radiostacja nasobna,P2HPZEN271XPETLRK,srodki_lacznosci
23725,H&K G36,FJRZ3K7D2A94VPA1J,bron
23726,Skoda Superb,7LJ1S71A1FFGP02TX,pojazd
23727,Skoda Superb,3SG87NHU86FPZ4W0A,pojazd
23728,Opel Crossland X,AY3AZMXK5CYGHU7E7,pojazd
23729,Latarka taktyczna,5N29M4ETX7KPXPBGY,inne
23730,Glock 26,KT9UL5H680F9KTEW7,bron
23731,Opel Crossland X,9ZZVM4286KVFXZNYN,pojazd
23732,Kia Ceed III,9DNMS6G98RUCASV89,pojazd
23733,Radiostacja nasobna,KVSDZWX99BHZXPZEF,srodki_lacznosci
23734,Kia Ceed III,71ZSVJKK58HMCN29Z,pojazd
23735,Glock 17,KDF5GWUL8LE8BB24C,bron
23736,Volkswagen Transporter,42EU80J64YE2214B6,pojazd
23737,Glock 19,8859RM7MXUYJATFLP,bron
23738,Alkomat AlcoQuant 6020,1FW8TB8D6AALXGSKR,inne
23739,Walther P99,WS84G2AC71W0Y0M2P,bron
23740,Radiostacja nasobna,AN8EUW216ED9CSHK5,srodki_lacznosci
23741,Radiostacja nasobna,P6S5HLR01KUJMCT0R,srodki_lacznosci
23742,Alkomat AlcoQuant 6020,VJRD9X5S9NCSECFYV,inne
23743,Alkomat AlcoQuant 6020,3ND3GZJ796DN957AB,inne
23744,Beretta APX,X1U2964H06HB649HM,bron
23745,Radiostacja nasobna,5XG78KAWXJG6SEGZZ,srodki_lacznosci
23746,Terminal Bluebird,L2NDYN924RX8YTP5H,srodki_lacznosci
23747,Glock 26,DNMDS1L357PAJBL7A,bron
23748,Kajdanki,VRKX5T9800XY63H7A,inne
23749,Urzadzenie do detekcji narkotykow AlereTM DDS 2,SLT77L5W55DCB7GXV,inne
23750,BMW serii 3,176HYP5K5FRS5C126,pojazd
23751,Skoda Superb,PBE2T2DP0L99DTVXP,pojazd
23752,Alkomat AlcoQuant 6020,C2C4UPD95VRYTWWJD,inne
23753,Sako TRG-21,9PS6DFUTX9FP7EK48,bron
23754,Volkswagen Transporter,JJB5E8VV649HK8WJG,pojazd
23755,Terminal Bluebird,6T6JJMH8614S7ZYD8,srodki_lacznosci
23756,Glauberyt PM-98,X5ECFPF219A5A11NM,bron
23757,Toyota Corolla,A01BWJX21RJEX15WB,pojazd
23758,Volkswagen Crafter,G1WG5BH105JBVHL79,pojazd
23759,Skoda Superb,UHSS6RZF783M601BY,pojazd
23760,Hyundai Tucson,HXNXGFY02TZD8VXNP,pojazd
23761,BMW serii 3,L3PL5FD86H8RV5ZTZ,pojazd
23762,Volkswagen Transporter,YWDTJ7EDXEPC4YABW,pojazd
23763,Glock 17,NM9ABSXN7J1V80DK5,bron
23764,Urzadzenie do detekcji narkotykow AlereTM DDS 2,4KYBTYH917TD1N9B9,inne
23765,Apteczka taktyczna,UXEUFRE07089UGVS5,inne
23766,Urzadzenie do detekcji narkotykow AlereTM DDS 2,G18HNZ6F9AB161RRV,inne
23767,Kamizelka kuloodporna,S8TZPBM12L747PBU7,inne
23768,Radiostacja nasobna,WWZNKW8743PB5K1FK,srodki_lacznosci
23769,Sako TRG-21,RJTRSK3D4U5PRUV71,bron
23770,Kamizelka kuloodporna,XVC3U2LS74XPJTT77,inne
23771,Tonfa,V377LA5S67709ZX6V,bron
23772,Alkomat AlcoQuant 6020,NBFXKB194VHJEU3UW,inne
23773,H&K MP5A3,PE3YS7MZ38NU06YPN,bron
23774,Radiostacja nasobna,KDALM2641DGNPEYJ9,srodki_lacznosci
23775,Alkomat AlcoQuant 6020,XTXF6WPEXAMCTNDKJ,inne
23776,Tonfa,23621V7W6SJX9DF30,bron
23777,Sako TRG-21,UXU7MWSZ53D6TF4S3,bron
23778,Volkswagen Crafter,6C0BJJWZ72Z2L3MUL,pojazd
23779,Volkswagen Transporter,TKFKRX7Y2XV3F8FU2,pojazd
23780,Apteczka taktyczna,SELW9FA02XDMS8YY6,inne
23781,Beretta APX,VT29U5YF31SMCX4TE,bron
23782,Sako TRG-21,NL65SWWY8RGU7A4LS,bron
23783,Kajdanki,4NS6FEU13WU1JGJJB,inne
23784,Terminal Bluebird,YMWX0V2D1ZVXPX3FD,srodki_lacznosci
23785,Skoda Superb,JHTSWWPH5A1NMH8MA,pojazd
23786,Hyundai Tucson,9UJ4F9UH6PER76E6S,pojazd
23787,Radiostacja nasobna,R4YR6E0P1YLZEGBF5,srodki_lacznosci
23788,Hyundai Tucson,Y07F5KG94CUEX5V1Y,pojazd
23789,Latarka taktyczna,C4T6ZA5L734P418PF,inne
23790,Tonfa,LU3SLEYCXEV6VBZJX,bron
23791,Alkomat AlcoQuant 6020,1WLWLJA5542MJKFN1,inne
23792,HK UMP,5KPK14J909STEN836,bron
23793,Urzadzenie do detekcji narkotykow AlereTM DDS 2,Z5VTME222DMJURUS7,inne
23794,Radiostacja nasobna,1MTEUYCS79RW88CKF,srodki_lacznosci
23795,H&K G36,VSSD6KW09USNT7G36,bron
23796,Beretta APX,GHMWT76303PEW31W4,bron
23797,HK UMP,MD8XY9DB4S0EAR4NA,bron
23798,Apteczka taktyczna,E8YD8Z9Z1HM25V2F5,inne
23799,Radiostacja nasobna,YNT29NU19Z6WU98EE,srodki_lacznosci
23800,Glauberyt PM-98,2606J3S287BCUZXP3,bron
23801,Radiostacja nasobna,K9R53C7F2S83CKY9V,srodki_lacznosci
23802,Sako TRG-21,X14HZM2W9YXADBRDS,bron
23803,Kajdanki,0FT9GVNZ19ZNAZM3T,inne
23804,Opel Crossland X,XBJ33LH28X42TWUM8,pojazd
23805,Latarka taktyczna,YPH0N6WE0785D0EL4,inne
23806,Radiostacja nasobna,SRJ1BWEC1FEB8PJ1E,srodki_lacznosci
23807,Radiostacja nasobna,PUVCHD7K5EL73NMWE,srodki_lacznosci
23808,Sako TRG-21,1T6ALPFY4TBV6T6UR,bron
23809,Latarka taktyczna,CSG2SS0Y35H67SX5J,inne
23810,Radiostacja nasobna,9SPVPM480K2P10ZF8,srodki_lacznosci
23811,Toyota Corolla,MXU1TEWDX4VBJX13R,pojazd
23812,Kamizelka kuloodporna,UMVS5ZD10N34H8368,inne
23813,Radiostacja nasobna,Z1F39EBX1943HZTJE,srodki_lacznosci
23814,Volkswagen Crafter,7WGTRLPU74RKC94MA,pojazd
23815,Glock 17,A4H199DB76C049ZG4,bron
23816,Alkomat AlcoQuant 6020,USF19RBN1G29JF1Z3,inne
23817,H&K MP5A3,E74LAFW66D2H2SSC0,bron
23818,H&K G36,ZM4932363W8ZGTGXA,bron
23819,Radiostacja nasobna,F7FBMG041SEEKGFCK,srodki_lacznosci
23820,Toyota Corolla,XADPRWES1PV4YPV5D,pojazd
23821,Volkswagen Transporter,TPBPT3CB67MPM03RC,pojazd
23822,Opel Crossland X,JP98VPN06AGVVUDED,pojazd
23823,HK UMP,KAWNMB9K1SRMSUNZF,bron
23824,Walther P99,NH4FPV8V4830N4R07,bron
23825,Urzadzenie do detekcji narkotykow AlereTM DDS 2,Z8MVLDP16VHP0RPGA,inne
23826,Glock 17,ND2ENAGR5BSL3KANW,bron
23827,Beretta APX,L67RDRGU37V7A3LMR,bron
23828,Latarka taktyczna,UL8GSMUV921P6V39Y,inne
23829,Kamizelka kuloodporna,HVJXU5AK1EHA6TGPE,inne
23830,Volkswagen Crafter,8A0A96FZ9DU7CU8ZX,pojazd
23831,Alkomat AlcoQuant 6020,VUT13PXV2FP0JRGEL,inne
23832,Volkswagen Transporter,7X6FGEH86ZVULLW8Y,pojazd
23833,Radiostacja nasobna,HJYYKBST9KYC1VE14,srodki_lacznosci
23834,Terminal Bluebird,H3SK73US2TASLJN15,srodki_lacznosci
23835,Volkswagen Crafter,E160S1X60EMW6RZU1,pojazd
23836,H&K G36,40LG597186JZU4C2L,bron
23837,Terminal Bluebird,3ZLCEATA6TZA01S4J,srodki_lacznosci
23838,Alkomat AlcoQuant 6020,N7BWSHD6688KP85G4,inne
23839,HK UMP,A0561ME605RZJ3FPZ,bron
23840,Terminal Bluebird,9S9F5VNZ4YC0EWVYH,srodki_lacznosci
23841,Radiostacja nasobna,HNM9C4MF7Z746HFS2,srodki_lacznosci
23842,Radiostacja nasobna,339JCX8W62GAY8ZLM,srodki_lacznosci
23843,Kajdanki,ECR5C7EY23Z0YAZ0A,inne
23844,Terminal Bluebird,P20VG8LX9BCCRVMU6,srodki_lacznosci
23845,Kamizelka kuloodporna,JGX6XA9U1S0KRFKWS,inne
23846,Alkomat AlcoQuant 6020,WPKF8NKK2UF6DZVR6,inne
23847,Radiostacja nasobna,JTU0YX0B6EPC740DX,srodki_lacznosci
23848,Kia Ceed III,35S2FPNA4H1UFTJ86,pojazd
23849,Volkswagen Transporter,0PVH8A940FCFY66EA,pojazd
23850,Radiostacja nasobna,K251FL7E5AYEYXAMV,srodki_lacznosci
23851,Kajdanki,ZBYCC4B06YPYYG5LT,inne
23852,Glock 19,2BM0BW9E36U4VUPPH,bron
23853,BMW serii 3,K0PS3XLR38RNYJNC9,pojazd
23854,Radiostacja nasobna,5MCCDV2A68KD4HER9,srodki_lacznosci
23855,Alkomat AlcoQuant 6020,5SU2BL1B1G840608L,inne
23856,Apteczka taktyczna,T8AJ3AVV5J29SXL6B,inne
23857,H&K G36,7YRW019313UUY8990,bron
23858,Tonfa,CFAYPWBN3CCFFF90X,bron
23859,Kamizelka kuloodporna,1GXA7KA45UL7TV2RW,inne
23860,Glock 17,46B7W5CT1X4U8CW0A,bron
23861,Alkomat AlcoQuant 6020,480K9LBS8CMY13ZYU,inne
23862,Kia Ceed III,PJHYL8952YM5B7JJY,pojazd
23863,Radiostacja nasobna,H6PL288C5703CTTWJ,srodki_lacznosci
23864,Latarka taktyczna,ASPLGCT46VNABB1H5,inne
23865,Toyota Corolla,CAV23ACU2EJE03G3H,pojazd
23866,Beretta APX,WS2UM2BH76VNWRS7M,bron
23867,Toyota Corolla,C3G8B6NTXLFNTR4G7,pojazd
23868,Radiostacja nasobna,835F8ZPF4S2PSUCUH,srodki_lacznosci
23869,Terminal Bluebird,NJH7VJ1R7F9C4C7VL,srodki_lacznosci
23870,BMW serii 3,R5Y742AZ2UJHN2MXH,pojazd
23871,Urzadzenie do detekcji narkotykow AlereTM DDS 2,W3A6HC3S30W7Y1S3Y,inne
23872,Urzadzenie do detekcji narkotykow AlereTM DDS 2,DA1CXCR81RWG3UZ25,inne
23873,Beretta APX,K7AAFS9F986EASXRC,bron
23874,H&K G36,JM5YSU6M0MR7X994P,bron
23875,Beretta APX,VUU3H3DF29X13FNUJ,bron
23876,Skoda Superb,K984PZZX47X52W1UD,pojazd
23877,Kamizelka kuloodporna,XJF93YF934MYAUX7L,inne
23878,Volkswagen Crafter,R4N2Y86W0R7WR2T7L,pojazd
23879,Radiostacja nasobna,U1WLNXR37X209C8AU,srodki_lacznosci
23880,Glauberyt PM-98,480AJ9CT4E9G0H6WX,bron
23881,Radiostacja nasobna,XTJ9ULB7XTRKWMR57,srodki_lacznosci
23882,Latarka taktyczna,B6J3U67508VWKY7GD,inne
23883,Kia Ceed III,8KPYEZVE4V412HVAZ,pojazd
23884,Radiostacja nasobna,K0V57K2F653A04B0M,srodki_lacznosci
23885,Apteczka taktyczna,BU5PN4J27TVD7FJ7B,inne
23886,Opel Crossland X,F39UHT1P0PK6632F4,pojazd
23887,Kamizelka kuloodporna,65RVJH5G70NL3C16C,inne
23888,Kia Ceed III,52XVK7NJ6FCLWTXAZ,pojazd
23889,Kamizelka kuloodporna,3ZY8U5R01EG2CCZXW,inne
23890,H&K G36,KRDTN8D202VVJHKM7,bron
23891,Skoda Superb,YZJFFRHX7L1V2Z0J3,pojazd
23892,Radiostacja nasobna,EFFK7T4C2H6YTXJTU,srodki_lacznosci
23893,Tonfa,W602U2V24NEXJA4VC,bron
23894,Terminal Bluebird,WRL6UAGF5V3A4KVN2,srodki_lacznosci
23895,Glauberyt PM-98,YSG14J2N6812NCJUY,bron
23896,Apteczka taktyczna,J9E867C38W5VE66TB,inne
23897,Hyundai Tucson,MF8KBY365F7YZERNR,pojazd
23898,Kajdanki,3JGYE1JH7LPVYEE4T,inne
23899,Radiostacja nasobna,5AHKLFD114CZMMSKM,srodki_lacznosci
23900,Opel Crossland X,BE79K0NR546CSSMNU,pojazd
23901,Terminal Bluebird,D3NAW6ER4WEAFXGM1,srodki_lacznosci
23902,H&K G36,20GVLV31XS1WDBP60,bron
23903,Kamizelka kuloodporna,FASVZG7J09D9MU92H,inne
23904,BMW serii 3,ZMT4J77YXS3FLHY66,pojazd
23905,Kamizelka kuloodporna,K8KM2RRG0CLYB8GMG,inne
23906,Volkswagen Transporter,C7ZC3Z7Z0W7RC78EG,pojazd
23907,Beretta APX,Z2UR05KZ742JYE4W3,bron
23908,BMW serii 3,7SL8H10N20WW0FX0S,pojazd
23909,Radiostacja nasobna,MVG38H919E7GN47FT,srodki_lacznosci
23910,H&K MP5A3,HVKUL5FVXKERNWFXS,bron
23911,BMW serii 3,HEYKFWKE92AGZR98T,pojazd
23912,Volkswagen Transporter,19ZV6GSP2M714XGFA,pojazd
23913,H&K G36,D5D24WKL8YFZVKCRT,bron
23914,Radiostacja nasobna,W60NG4WW0C0U28XL7,srodki_lacznosci
23915,Apteczka taktyczna,FAA9UA3U6S94HANY8,inne
23916,Opel Crossland X,UWWSJWZH6DPH6B5KD,pojazd
23917,Urzadzenie do detekcji narkotykow AlereTM DDS 2,GTV4WN5421SHP96H5,inne
23918,Glock 17,PCNBH3LK2S17YLS1V,bron
23919,Beretta APX,DC8PV42W7LM1K0PLW,bron
23920,Terminal Bluebird,9KTMEUA31FCGH17XA,srodki_lacznosci
23921,BMW serii 3,NB2BMCYU8UAPFRGYN,pojazd
23922,BMW serii 3,DWLLJTVR3JZ8ZW9FG,pojazd
23923,H&K G36,KVPDZZGS1XRTBX695,bron
23924,Glauberyt PM-98,87MKRSEW50M0JYJ7C,bron
23925,Glock 26,C4GES6VN5BF942E94,bron
23926,Latarka taktyczna,BN735H6YX3Z9SHPRG,inne
23927,Glock 26,T0PTCED315DS7NBWW,bron
23928,BMW serii 3,6YPSF7GA8J5BYUVFE,pojazd
23929,Kia Ceed III,ZGNASUSG0N6FFFJYH,pojazd
23930,Glauberyt PM-98,KPDEZJX99KDK4V8XS,bron
23931,Terminal Bluebird,TZV5FDJS7LA4M1YAE,srodki_lacznosci
23932,Kamizelka kuloodporna,JP3WLRRP46R072EPS,inne
23933,Terminal Bluebird,2K3GG89C0YG5ELCYA,srodki_lacznosci
23934,Toyota Corolla,37L2D75S15XAN9MYT,pojazd
23935,Terminal Bluebird,GRG95V016HLARRRLG,srodki_lacznosci
23936,Sako TRG-21,JNXR6ZY0197YD9663,bron
23937,Terminal Bluebird,0GAY01ZP65RU7TM1T,srodki_lacznosci
23938,Toyota Corolla,J4J9JXB24DZVKCESJ,pojazd
23939,Terminal Bluebird,3887GK8VXSV5UYWRW,srodki_lacznosci
23940,Apteczka taktyczna,YH5P35R49NBXPRWAN,inne
23941,Alkomat AlcoQuant 6020,DJLD265BX1G1GBTXT,inne
23942,Skoda Superb,K12D8KBS4WLEEZ4BR,pojazd
23943,Urzadzenie do detekcji narkotykow AlereTM DDS 2,30U6WTYB8SYVY8F82,inne
23944,Terminal Bluebird,DD3XBW2P5NL442UL5,srodki_lacznosci
23945,BMW serii 3,3MFMNXY627D53D0X3,pojazd
23946,Tonfa,7WZKECMEXED56ZG94,bron
23947,Alkomat AlcoQuant 6020,JW3P3VPN7D48LHJP1,inne
23948,Terminal Bluebird,R5Z0MVX785FYJ5ZMN,srodki_lacznosci
23949,Terminal Bluebird,RS0EJCK84T8D5P66V,srodki_lacznosci
23950,Glock 19,4V7PS08366XW1AFP9,bron
23951,Walther P99,X9W2WPFB2NM4ZCBR1,bron
23952,Alkomat AlcoQuant 6020,EH91XC7V72E4RT45Y,inne
23953,H&K MP5A3,SX0WA8093P73XRBJG,bron
23954,Terminal Bluebird,1SYDPNCT13J7Y8SDX,srodki_lacznosci
23955,Latarka taktyczna,KAY9BYCP12P6NW0ZP,inne
23956,Latarka taktyczna,482RS50A4KC0HJ2R2,inne
23957,Toyota Corolla,5V1650E70N3VETMA3,pojazd
23958,Latarka taktyczna,LYT72RE20RR0KGKGJ,inne
23959,Hyundai Tucson,1U7702N8X7N5ZNVMG,pojazd
