ID,Nazwa,Numer_seryjny,Rodzaj
56182,Skoda Superb,FY8KFEEL6ZL7MKVH3,pojazd
56183,Terminal Bluebird,Z0MJV8DH00KS56YDZ,srodki_lacznosci
56184,Terminal Bluebird,C9PEK0AT7FL5J4H0Y,srodki_lacznosci
56185,Beretta APX,4U21PZWR20WKC86HZ,bron
56186,Latarka taktyczna,UXBD991150WXAMAH9,inne
56187,BMW serii 3,2R2KDTH36J80DA5BG,pojazd
56188,Terminal Bluebird,8FKFZDY839DREMLLX,srodki_lacznosci
56189,Radiostacja nasobna,V7SC48937MC50SRBD,srodki_lacznosci
56190,Hyundai Tucson,1AEKNL354N0WH9ZWB,pojazd
56191,Terminal Bluebird,5684M8CB6D0HXWE6C,srodki_lacznosci
56192,Opel Crossland X,KUYDKRTR557G212KV,pojazd
56193,HK UMP,5F8WYABU33MHUL0S0,bron
56194,Glauberyt PM-98,FCNUYT9YXL2B1VM2Y,bron
56195,H&K G36,7Y0NLLX15YZY95CZ0,bron
56196,H&K G36,3XLBY6LM93YSBPYSZ,bron
56197,Glock 26,CKTWVDFW58VJ8TPY5,bron
56198,Volkswagen Transporter,UF7ZN3K7084R36610,pojazd
56199,Glock 19,6PZYE0NX65BC2AU26,bron
56200,BMW serii 3,NKC54UXF32WBRXFEP,pojazd
56201,Sako TRG-21,ZEENVTFY5DR6W17D4,bron
56202,Kajdanki,E2RB3E1V4R458FUUS,inne
56203,Apteczka taktyczna,Z1L68BV58K44V14HS,inne
56204,Apteczka taktyczna,ATFP75P0219FZ52UM,inne
56205,Glock 19,5AGZNYTT9L9X2FB8J,bron
56206,Skoda Superb,ZJNE1HN2346E2D2UG,pojazd
56207,Volkswagen Crafter,5YYPAGRM1C0NUC5L8,pojazd
56208,Beretta APX,3D9ENR2L0TKYD1YTK,bron
56209,Hyundai Tucson,ZHFCWC5E3PZ3KMUL1,pojazd
56210,HK UMP,23384RXX634ZUE1BV,bron
56211,Sako TRG-21,KLB89WRB02HXW5CGF,bron
56212,Beretta APX,T14BRL727GG4N5BDB,bron
56213,Volkswagen Crafter,S36251AV1D2XWBDNC,pojazd
56214,Opel Crossland X,5L1PP9KS4WAGJL9K6,pojazd
56215,Latarka taktyczna,CAAHTVCV86US74ANM,inne
56216,Skoda Superb,XBBHY3LV85GYJNJD7,pojazd
56217,Latarka taktyczna,HE71AUEH2NK640M7B,inne
56218,Terminal Bluebird,M8UZ0TPL28U5TMYG1,srodki_lacznosci
56219,Kia Ceed III,Z3F6C9Y911H3N1570,pojazd
56220,Kia Ceed III,65NGHV4R12AHWVUXF,pojazd
56221,Tonfa,T3CNJ94NX8M5N7YJW,bron
56222,Terminal Bluebird,DDN3NGAF3BEDFBTPB,srodki_lacznosci
56223,Volkswagen Crafter,NHP2JGJC58Y242FSK,pojazd
56224,Glock 17,9FS5GXBX5JA4HR904,bron
56225,Terminal Bluebird,UMV04M9J9DH2FUA83,srodki_lacznosci
56226,Radiostacja nasobna,2NN7RWTM7Y7RS0P6K,srodki_lacznosci
56227,Terminal Bluebird,8YNBUE4953XE3RMD1,srodki_lacznosci
56228,Latarka taktyczna,35FF4CFE9CDJ4NDAB,inne
56229,Volkswagen Transporter,49RNHYBT05AF35WPB,pojazd
56230,Toyota Corolla,LX3DH3JT2MNU8XMRC,pojazd
56231,BMW serii 3,BK3ZU1H69GCU8CM7A,pojazd
56232,Kamizelka kuloodporna,LGDSRZWW278HLBE1E,inne
56233,HK UMP,DXD6T7WM24MDNSNRL,bron
56234,Hyundai Tucson,SBZV2FTU7XDYLTPSB,pojazd
56235,Kamizelka kuloodporna,TNUKJ5EV3DTEFS2HE,inne
56236,Toyota Corolla,HET4KM751953ZGVS9,pojazd
56237,Latarka taktyczna,FEZDPUH225PJPRZK8,inne
56238,Glock 17,J7M1KC8S8PJNFDLHW,bron
56239,Volkswagen Transporter,S26PU1CG5NG525KW3,pojazd
56240,Latarka taktyczna,6USEFRXN98T2X7PCD,inne
56241,Alkomat AlcoQuant 6020,U09BEC232WPJSU810,inne
56242,Skoda Superb,7R2APTUT6NGDT2989,pojazd
56243,Apteczka taktyczna,29T2WUJ54B9YXYW5B,inne
56244,Alkomat AlcoQuant 6020,7PRJ038R5WEC8WWDG,inne
56245,Glock 17,MCE00FVB3AWS802WA,bron
56246,Terminal Bluebird,0N27ZFXB6AZJRK1NL,srodki_lacznosci
56247,Urzadzenie do detekcji narkotykow AlereTM DDS 2,7290KYCY212LSPJFM,inne
56248,Radiostacja nasobna,ZUJE08H90FYNAVYUC,srodki_lacznosci
56249,Radiostacja nasobna,RXBA944KX1AS0202A,srodki_lacznosci
56250,Radiostacja nasobna,Y1J1W2H40056HKNJE,srodki_lacznosci
56251,Kia Ceed III,9SSWVE2V1HZ0ZBDGW,pojazd
56252,Volkswagen Crafter,FKFVTKMF1J5NPG6SM,pojazd
56253,Volkswagen Transporter,DA2Y9N6B6WH6VN5X8,pojazd
56254,Glock 19,FCV4PKJ22DW4BY5YB,bron
56255,Beretta APX,2TY5RW9C0PVASALVD,bron
56256,Sako TRG-21,AJ3B1GFKXE9RU9TT7,bron
56257,H&K G36,MND1GZ9Y9A9SAHF9U,bron
56258,Terminal Bluebird,67ZV467W1P2ZWL7JE,srodki_lacznosci
56259,Volkswagen Transporter,4302GKNP1558TUR08,pojazd
56260,Alkomat AlcoQuant 6020,HGPYPHDA6ZSFB6GMK,inne
56261,Radiostacja nasobna,MJ54Z8107M74F7NUZ,srodki_lacznosci
56262,Terminal Bluebird,WN3KSHVG3XJHX1K1J,srodki_lacznosci
56263,Opel Crossland X,6N3MBLJS8R8NHN75G,pojazd
56264,Latarka taktyczna,B52MKMT43ZJ8JK8UF,inne
56265,Alkomat AlcoQuant 6020,9MFZC2YA0P74F069X,inne
56266,Kamizelka kuloodporna,4WZUNC8M22NAZYXRL,inne
56267,Terminal Bluebird,KPJPBFP46B9UZ9KBZ,srodki_lacznosci
56268,Walther P99,2ALTUCXP1W5X8EFKD,bron
56269,Opel Crossland X,572CFG017BHY68H5K,pojazd
56270,Urzadzenie do detekcji narkotykow AlereTM DDS 2,2L1P7WDJ6Y9U2Z8YU,inne
56271,Volkswagen Transporter,L3Y1834J9GT4PZP5G,pojazd
56272,Latarka taktyczna,DZRZEZAV4DJ7BCA7C,inne
56273,Urzadzenie do detekcji narkotykow AlereTM DDS 2,SCXYK3WY8MRY2PHF7,inne
56274,Radiostacja nasobna,4DDZNSNS6PHSEWBYL,srodki_lacznosci
56275,Sako TRG-21,N3XW0X0R92MYL3K6R,bron
56276,Skoda Superb,0GXFGT8W0B4UK3VYA,pojazd
56277,Terminal Bluebird,RJCBBMKT3CPHL69JF,srodki_lacznosci
56278,Radiostacja nasobna,1RDP8TUE6T6FDFVUG,srodki_lacznosci
56279,Tonfa,CMUBJ6ZL6J9B6JR52,bron
56280,BMW serii 3,2JW865WJ3GFWS2ZHK,pojazd
56281,BMW serii 3,BP907LGD6LA1XXMZU,pojazd
56282,BMW serii 3,F5V30K7A2YNCBM3JH,pojazd
56283,Opel Crossland X,TACE5ME7X160VYD1D,pojazd
56284,Opel Crossland X,MBKNBD8EXN21CSD33,pojazd
56285,Volkswagen Transporter,W45NTPKT95RDVPHUD,pojazd
56286,Beretta APX,0MY7DLB49DZUUKX3Z,bron
56287,Terminal Bluebird,ZFF0AYJY195PSG9MS,srodki_lacznosci
56288,Skoda Superb,J0BC0NEW9SEHVNTXL,pojazd
56289,Terminal Bluebird,D1028HCU67DLHC1Z4,srodki_lacznosci
56290,H&K MP5A3,ZTFJVG8D07JKXYN7W,bron
56291,Terminal Bluebird,XFN8GRFX719NT6C6G,srodki_lacznosci
56292,Walther P99,D99NFAC09XNSLNBZ7,bron
56293,Skoda Superb,U88ZB0LS8XSJAK702,pojazd
56294,Radiostacja nasobna,2YRJ82S368EBUE0TB,srodki_lacznosci
56295,Terminal Bluebird,5GCRYVFK0M8UDXLKB,srodki_lacznosci
56296,H&K G36,SRF115869F2V38SWW,bron
56297,Volkswagen Transporter,0N6226J056BK85KP9,pojazd
56298,Urzadzenie do detekcji narkotykow AlereTM DDS 2,XWL8A6UZ4V8JDV45H,inne
56299,Glock 26,FKPJ7Z6005G6L6UTB,bron
56300,H&K G36,5W5BRRFP30JTZEHCY,bron
56301,Alkomat AlcoQuant 6020,D444C8832F6VF6N7W,inne
56302,Opel Crossland X,ZXPXT1CE5VXX8AR4J,pojazd
56303,Kia Ceed III,48EJY6811DPM6C97X,pojazd
56304,Kamizelka kuloodporna,06YLDJ6H8MF78G753,inne
56305,Terminal Bluebird,GGMST5XL9W2P8K8LN,srodki_lacznosci
56306,BMW serii 3,5WW0UVL97C7F0W1X0,pojazd
56307,Toyota Corolla,9WM0JT7562ADSJ342,pojazd
56308,Tonfa,3TU0VJHW5KFM0N5JP,bron
56309,Kajdanki,CT1YAK4A8JHS9SC3G,inne
56310,Terminal Bluebird,UMPW1DRD363YYEGGP,srodki_lacznosci
56311,Hyundai Tucson,KCLS6SJW8G8B3BM5X,pojazd
56312,Glock 26,412NDMWP4HK02U00C,bron
56313,Radiostacja nasobna,D5FVX5NT8J9TUENRL,srodki_lacznosci
56314,Volkswagen Transporter,YD958G1C8K1TZ5DVA,pojazd
56315,Glauberyt PM-98,5J99RKWF0UVAGE1WM,bron
56316,Apteczka taktyczna,M3L776YT056BNUCGM,inne
56317,BMW serii 3,P66HG4EK19S1A24XR,pojazd
56318,Apteczka taktyczna,UR8VFS0Z11ZACL0AR,inne
56319,Volkswagen Transporter,SVMUTGT89M0SR4TJ4,pojazd
56320,Radiostacja nasobna,CVVR7BH4XFKHVGP2F,srodki_lacznosci
56321,Radiostacja nasobna,5UTDHDD86BMD32YYA,srodki_lacznosci
56322,Alkomat AlcoQuant 6020,R66Z4TLUXERPLUEZV,inne
56323,H&K G36,MM5BTZ50763U9Y215,bron
56324,Terminal Bluebird,WMN0NHEG5D6XRFWKW,srodki_lacznosci
56325,Radiostacja nasobna,85W9DWRG69F6JC1Y6,srodki_lacznosci
56326,Alkomat AlcoQuant 6020,MM34M7EG4XX3FKXDG,inne
56327,Kajdanki,FC8NF6PF9C2920480,inne
56328,Skoda Superb,X3LUTXBG77UDLNTE5,pojazd
56329,Terminal Bluebird,KNA3ALAX65ZABL633,srodki_lacznosci
56330,H&K G36,8UNDLD225AJ363V72,bron
56331,Apteczka taktyczna,YN66AR2G2FY9T75Z6,inne
56332,Glock 17,RB4LV1J2XGUS1W9BY,bron
56333,Urzadzenie do detekcji narkotykow AlereTM DDS 2,0HB9M236XG20CBXV0,inne
56334,Kajdanki,7PMZT9H8644R7U8JM,inne
56335,Alkomat AlcoQuant 6020,92EPDLT09H5ZSRPG4,inne
56336,Hyundai Tucson,FTTMN7E967FN8016B,pojazd
56337,Glock 26,8HZ4LPM643AG7CJ9N,bron
56338,Glock 26,PCWSJFWA1B2NFMCD2,bron
56339,Volkswagen Transporter,TBK2DW1N5PAC5PSAE,pojazd
56340,Glock 19,PZPMCHS22JRP1CXBH,bron
56341,Apteczka taktyczna,AVLDYWU1998R0R685,inne
56342,Volkswagen Crafter,LXB4M6N6436Z5H86E,pojazd
56343,Walther P99,DTKEE2A55X8TM51FX,bron
56344,Glock 17,FW6XVP3MXLA5SJ6HF,bron
56345,Radiostacja nasobna,N6P5XST98DT0VZU0Z,srodki_lacznosci
56346,Kajdanki,DJ0YGWEW53BMRFVKP,inne
56347,Toyota Corolla,AF27AFWG03KDM3035,pojazd
56348,Terminal Bluebird,JCT9G5X0X2225YC9W,srodki_lacznosci
56349,Terminal Bluebird,4X3GVTWZ4GTPHFASV,srodki_lacznosci
56350,Sako TRG-21,PG2F27CC8K3T8CD7Z,bron
56351,H&K MP5A3,0BSHN0D08V7T7BC3H,bron
56352,Beretta APX,HCXTAU1P62MGCZUMS,bron
56353,Terminal Bluebird,7M15XW5K6XTCTD85R,srodki_lacznosci
56354,Terminal Bluebird,FYG2P2BS9JV2FJ0A9,srodki_lacznosci
56355,Beretta APX,FPHLEJBN6PEH4J4VF,bron
56356,Sako TRG-21,2V9UDATGXG4RWNHNU,bron
56357,Terminal Bluebird,CX43NF6G2LSGXCT4S,srodki_lacznosci
56358,HK UMP,W3FYM7P68L4J6S8TC,bron
56359,Alkomat AlcoQuant 6020,G7HU6PJJ2A0XPPVGG,inne
56360,Walther P99,6A5WJXL95GMGW4NZC,bron
56361,Alkomat AlcoQuant 6020,MP1HGZ8E32PWG98AF,inne
56362,Latarka taktyczna,6BZK6DDC7VBL1UX2C,inne
56363,Sako TRG-21,5F1ASSJ03ALSG28GT,bron
56364,Kamizelka kuloodporna,JJHJ815T0NFP11FSK,inne
56365,Terminal Bluebird,GX12L12K3AY4ZMEPF,srodki_lacznosci
56366,Toyota Corolla,Z4D2NPSMXKSGU9UEB,pojazd
56367,Kajdanki,58Z2ABTP6J6KUHB7X,inne
56368,Walther P99,HCGDEKSN7HKVUPMLJ,bron
56369,Tonfa,RZ6YE78S6T1P63EEE,bron
56370,Glauberyt PM-98,CP8BE8WD0EXJ3WRS2,bron
56371,Glauberyt PM-98,SH15A4K38YL4VHF9L,bron
56372,H&K G36,LHS2YWVZ8RRM662YH,bron
56373,Beretta APX,L9LK5KD26NCFAAZK7,bron
56374,Radiostacja nasobna,PPC963U191FYGB6KA,srodki_lacznosci
56375,Volkswagen Crafter,9ZS39SDA4HLULHKTF,pojazd
56376,Terminal Bluebird,PV427E6M3KGU43XVT,srodki_lacznosci
56377,Walther P99,89LH9Z7E58WEFECAF,bron
56378,Kajdanki,9C647FWB0WCNEXVG8,inne
56379,Glock 19,72V9RLEG1G9NMEEAL,bron
56380,Skoda Superb,9UCW147P4CDLJZ9EX,pojazd
56381,Walther P99,FU40JWAT9XRUHBGM6,bron
56382,Latarka taktyczna,7PLC15K33PB3DSH7N,inne
56383,Toyota Corolla,AK0D31BS48N4T4AGC,pojazd
56384,Tonfa,4NE0SA3Z1XTMJBX9R,bron
56385,Opel Crossland X,MUN37C564JWD6BWDN,pojazd
56386,Latarka taktyczna,UU3GVMLM35V0A1ME2,inne
56387,Kamizelka kuloodporna,W076JAKK4ZB967XYE,inne
56388,Alkomat AlcoQuant 6020,3UFVM5V52YVF4DSB2,inne
56389,Glock 26,C17NN0VY53G1C5VHH,bron
56390,Volkswagen Transporter,AMCZLM2C9LYML4KHK,pojazd
56391,Terminal Bluebird,JLL1G0XB9XJ5EKWEZ,srodki_lacznosci
56392,Kajdanki,EFEB86GS8ML7ANHL3,inne
56393,Toyota Corolla,R7JXP62G27THWE1DL,pojazd
56394,Toyota Corolla,TJ764W4F2MTG5XD72,pojazd
56395,Glock 17,T4HH9GEG5ELNBXKC0,bron
56396,H&K MP5A3,4FKNTTBH7A73FGXSZ,bron
56397,Toyota Corolla,Y7MBMZF3176LDBV8E,pojazd
56398,Alkomat AlcoQuant 6020,0VB15Z3P8KVL4HC0D,inne
56399,Apteczka taktyczna,1665UDNW3HXXULBNL,inne
56400,Skoda Superb,F9CJBVD88W3GRE4EE,pojazd
56401,Volkswagen Crafter,91MZ1HN20VJAPEWH2,pojazd
56402,Alkomat AlcoQuant 6020,U7Y5NVH143M683KF3,inne
56403,Tonfa,CE6WSXVL4UN6LRKL4,bron
56404,Kamizelka kuloodporna,PBYZY0NY3U6V0JWC6,inne
56405,Glock 26,8C4ZDPHG19G8F3F17,bron
56406,Volkswagen Crafter,PE9DE2JK13HNU75FH,pojazd
56407,HK UMP,59GSGU8G1JV0F435C,bron
56408,Toyota Corolla,D0RJ7AJS36CH94AL6,pojazd
56409,Kia Ceed III,ES9BPL8G2WWUB3PGL,pojazd
56410,Beretta APX,AUADXE1B8VXEN8DN9,bron
56411,Opel Crossland X,FLX0LTHLXW7GP8X5E,pojazd
56412,Skoda Superb,F82PK08C3643M233E,pojazd
56413,Kamizelka kuloodporna,0EPG9V6Y507YRYPX6,inne
56414,Kamizelka kuloodporna,CU721XRT61V9A0LUC,inne
56415,Radiostacja nasobna,RP66BR2Z3D1WNHYHP,srodki_lacznosci
56416,Kamizelka kuloodporna,MMR433T4X0J7FMEMY,inne
56417,Terminal Bluebird,2XH19J8M3NH2UDPLB,srodki_lacznosci
56418,Kia Ceed III,XLSRL8AZ8CABN65W3,pojazd
56419,Terminal Bluebird,TKFKYN5N4F9URJNJT,srodki_lacznosci
56420,BMW serii 3,5AXE9TG84TYLWD12A,pojazd
56421,Glauberyt PM-98,FXY9YF0N806615G5H,bron
56422,Latarka taktyczna,1JJN5BJW62VT53SLC,inne
56423,Apteczka taktyczna,2TP074FH5LVGEXDM7,inne
56424,Urzadzenie do detekcji narkotykow AlereTM DDS 2,RHJH14ER36UEKD04E,inne
56425,Alkomat AlcoQuant 6020,PJZ3MAG16HS1B2CET,inne
56426,H&K MP5A3,6VVK9VKD0X290ZTN4,bron
56427,Skoda Superb,W2YBHNJR1LVAMZ2BP,pojazd
56428,Radiostacja nasobna,ETK9ML6V5DJRCFXS9,srodki_lacznosci
56429,Kamizelka kuloodporna,4H4CA2LV5RRL9Z6V3,inne
56430,H&K MP5A3,SYB186UR0YVPXMRYU,bron
56431,H&K G36,2YDBSU6005G0W6M58,bron
56432,Terminal Bluebird,WCMPLRD8XR6W6PP6L,srodki_lacznosci
56433,Kamizelka kuloodporna,EY1C9Z2AX8HPYZSL8,inne
56434,Kamizelka kuloodporna,BCLN8R4S788KZ0GDG,inne
56435,Kamizelka kuloodporna,8LS9LU5J0L9HEBGXN,inne
56436,Kamizelka kuloodporna,44VPZP36XYJH3DK61,inne
56437,Kia Ceed III,FD6GREC88SDTT22JE,pojazd
56438,Radiostacja nasobna,KH9Y5USB2ZP847W9H,srodki_lacznosci
56439,Radiostacja nasobna,HPJPGBDU4Y997RH3Y,srodki_lacznosci
56440,Terminal Bluebird,Y5BRGA72XV4B3M8LS,srodki_lacznosci
56441,Kia Ceed III,VHJHABSF72DCZK32W,pojazd
56442,HK UMP,FVGX8B4W8RFTMC50C,bron
56443,Latarka taktyczna,5RP0AZ7F0YTH26HWF,inne
56444,Walther P99,YVC302HJ2RZP6AHF9,bron
56445,Apteczka taktyczna,TSSDPHMN9E99S5FFV,inne
56446,Glock 26,MN1S32KP4AD1H4PAW,bron
56447,Alkomat AlcoQuant 6020,37NXS07MXF8JFEXVN,inne
56448,Volkswagen Transporter,HZZY0W1K3AUF57YGP,pojazd
56449,Kamizelka kuloodporna,BR9KYSHV6N8W6MX0D,inne
56450,Terminal Bluebird,EHZ715LP96KM5KGWR,srodki_lacznosci
56451,Glock 17,P56RU59488RRBX5EU,bron
56452,Hyundai Tucson,KPT977VDXC1FE4L26,pojazd
56453,Alkomat AlcoQuant 6020,M8L0VC7L05YUMUC1V,inne
56454,Radiostacja nasobna,FBSTPVK66AZ4R4V24,srodki_lacznosci
56455,Apteczka taktyczna,TH34EX593CBPSNZLV,inne
56456,Radiostacja nasobna,YZ1PUMKJ9PZ3Y602V,srodki_lacznosci
56457,Skoda Superb,UHSW6X0J75F3VSHS2,pojazd
56458,Radiostacja nasobna,M9LT4SAZ3UM4216BP,srodki_lacznosci
56459,Volkswagen Crafter,MS91F50091ZN40M20,pojazd
56460,Terminal Bluebird,062P0KHF6FY42GGTF,srodki_lacznosci
56461,Volkswagen Crafter,D6FR2CZH4G4W9C4AS,pojazd
56462,Radiostacja nasobna,ZS23J9399LXYAWGFN,srodki_lacznosci
56463,Glauberyt PM-98,N9K4YH6R8YN7M42RG,bron
56464,Tonfa,1MJ7M6S75HH53Z17W,bron
56465,Kamizelka kuloodporna,GUU7U1437KAREREF6,inne
56466,Tonfa,UJMM857H4Z65KR9R1,bron
56467,Hyundai Tucson,ZDHZUBRW6SCBJY2NL,pojazd
56468,Alkomat AlcoQuant 6020,L0KJG30B7U8H3RDM7,inne
56469,Volkswagen Transporter,B4AGS9UM43WH78AFU,pojazd
56470,H&K G36,XWKRD0AZ58P2Z5YLD,bron
56471,H&K MP5A3,BBXHWN4W3AAFED0Z0,bron
56472,Apteczka taktyczna,DKZXEGJ512G18VY0H,inne
56473,Kia Ceed III,KNUH9C3T1P4XES55S,pojazd
56474,Radiostacja nasobna,PTV1DN4E6GUH3UL00,srodki_lacznosci
56475,Glauberyt PM-98,ZMEEN1U4X1V8VPZKF,bron
56476,Radiostacja nasobna,E88W51RR81S0BM8WG,srodki_lacznosci
56477,Tonfa,DHCFA7JD0GGBG2JUG,bron
56478,BMW serii 3,REHGVVES53M4YXW2F,pojazd
56479,H&K MP5A3,UC9EXRF93R349EWWN,bron
56480,Latarka taktyczna,KKXMXPXB9N3PZ1Z9F,inne
56481,Hyundai Tucson,N7CJRATB9KVJMPL16,pojazd
56482,Skoda Superb,41L8SLVH70JLYPLRK,pojazd
56483,H&K MP5A3,5KX8F0VE0ATAP7GDM,bron
56484,Toyota Corolla,GVS839AF8489WBKEY,pojazd
56485,BMW serii 3,VWF8RLR8XCRDYF0JR,pojazd
56486,Apteczka taktyczna,TMD3WWTR8FJJZ7356,inne
56487,Toyota Corolla,S7XNLCJK0EDZ7VTWT,pojazd
56488,Urzadzenie do detekcji narkotykow AlereTM DDS 2,NKZL02VU5JJ2JJNP9,inne
56489,Hyundai Tucson,AC57RYVL3AF5RJ6ZX,pojazd
56490,Radiostacja nasobna,XM1VNJGN86JLR1C3C,srodki_lacznosci
56491,Latarka taktyczna,3HCR5S3884P6H2UEX,inne
56492,Urzadzenie do detekcji narkotykow AlereTM DDS 2,W36JJZUZ7TXMR7B45,inne
56493,Terminal Bluebird,WYN1542607JR0SAZD,srodki_lacznosci
56494,Alkomat AlcoQuant 6020,XWRSAF2H0JT87BYC6,inne
56495,Volkswagen Crafter,FM63RB6S0E4FC4ZCK,pojazd
56496,Radiostacja nasobna,D6YCJVBX2142VAPEA,srodki_lacznosci
56497,Walther P99,EXK66V614A80SP5CS,bron
56498,Kamizelka kuloodporna,PNZ8V3Y96BDY5YCJF,inne
56499,Alkomat AlcoQuant 6020,R8YMKW5H25UHKD0HZ,inne
56500,Radiostacja nasobna,V15CFM43XZED060K0,srodki_lacznosci
56501,Alkomat AlcoQuant 6020,7JRENW5B7J6SEGYJ0,inne
56502,Urzadzenie do detekcji narkotykow AlereTM DDS 2,HJTK1N9NXAR18E9RR,inne
56503,Radiostacja nasobna,2F02MSSD0XE1CD4Z8,srodki_lacznosci
56504,Walther P99,T4DNGBZW47WYGNL0R,bron
56505,BMW serii 3,NH7BLAPG3V2PZGZ8P,pojazd
56506,Kajdanki,V09MVTGE05US8KSC6,inne
56507,Glock 19,3A68YZPB50BT4XZDJ,bron
56508,Hyundai Tucson,LPV1Y0JU0A5PY38E3,pojazd
56509,Terminal Bluebird,D3WF31X21TL6FXZ9A,srodki_lacznosci
56510,Glock 26,5YT82J3A4LJ6HM6VA,bron
56511,Kajdanki,C3LR5C7503BRPZCVM,inne
56512,Urzadzenie do detekcji narkotykow AlereTM DDS 2,MKWDZGDU4PNVC4U2T,inne
56513,Terminal Bluebird,7EAFVFBA50R354824,srodki_lacznosci
56514,Opel Crossland X,U2GWBHHL9DNXFWRPH,pojazd
56515,Opel Crossland X,S9AZ2RFJ4DSXUKRJL,pojazd
56516,Glock 26,H2XWU4C13T1BV94WX,bron
56517,Latarka taktyczna,52HCAV1L1F6VU35T1,inne
56518,Hyundai Tucson,Z1ZT3LSFX260ZZZ8X,pojazd
56519,Kamizelka kuloodporna,9R9S77E00P51T72PW,inne
56520,Kamizelka kuloodporna,4HVUKGPR4X01TGC56,inne
56521,Urzadzenie do detekcji narkotykow AlereTM DDS 2,NUGSKG2S61N0JNEF6,inne
56522,Volkswagen Transporter,P8PG6UCM3PJYMF0RM,pojazd
56523,Latarka taktyczna,42YVWRD8XUDYTW76Z,inne
56524,Tonfa,NF6WXMULXTZS55N3Y,bron
56525,Beretta APX,4NC5S3M77H4WP0J48,bron
56526,Walther P99,53JKGC5WXBRT5NEMJ,bron
56527,Skoda Superb,MS1KE4314HAY955WS,pojazd
56528,Hyundai Tucson,RMXTXJZP70WU5DKZE,pojazd
56529,Tonfa,N2BU7M3X9KZY7W4D6,bron
56530,Volkswagen Crafter,91F25K4J6HKWH4P4L,pojazd
56531,Terminal Bluebird,MWM2VDGLXYVD6LYVL,srodki_lacznosci
56532,Kia Ceed III,M8R7SVU85102VGEYX,pojazd
56533,Glauberyt PM-98,8WV3RRSG3VDF658HR,bron
56534,Radiostacja nasobna,3SWLHXV6641TFGNXJ,srodki_lacznosci
56535,Latarka taktyczna,PCC32KVG88HVSZWS4,inne
56536,Kamizelka kuloodporna,DBYCT3GNX6VPBYTN6,inne
56537,Alkomat AlcoQuant 6020,KEHSPNG89B1RK6C0H,inne
56538,Sako TRG-21,103LUR4F1YG72H0B5,bron
56539,Terminal Bluebird,CUYC6C8JXYV2NTFM7,srodki_lacznosci
56540,Kia Ceed III,GFM4AW305CAEYT9PD,pojazd
56541,Radiostacja nasobna,5ERD2XZL2LY8WUTL7,srodki_lacznosci
56542,Apteczka taktyczna,CZTU4KVE74WB658N6,inne
56543,Kajdanki,82Y7HD0L9R7237UPC,inne
56544,Volkswagen Transporter,4NFBKS688ACVY3V2L,pojazd
56545,Glauberyt PM-98,WUU4UFAW3HTY3KCLB,bron
56546,Terminal Bluebird,19W7D6GP8Y3LN18AW,srodki_lacznosci
56547,Terminal Bluebird,XL3C8CA63PFVASH4J,srodki_lacznosci
56548,Terminal Bluebird,5CHR1B3D11H6YZ1W6,srodki_lacznosci
56549,Kamizelka kuloodporna,FHVNN54R7JKHK8UGR,inne
56550,Kajdanki,AZEJ1NFTXDTM1A7S9,inne
56551,Alkomat AlcoQuant 6020,2RKS7D2S8M815VYZZ,inne
56552,Skoda Superb,YXUKJVEBXBB7ZYE6C,pojazd
56553,Sako TRG-21,5UY67KX12FMSZZTSN,bron
56554,Terminal Bluebird,W8X6TXXC8PWYVM6HR,srodki_lacznosci
56555,Beretta APX,CHLY7R6L77MDYVC78,bron
56556,Volkswagen Transporter,2PASKNSU63EC9ZF6X,pojazd
56557,Glock 17,D09L4HN05ZES9C4ZP,bron
56558,Glock 17,28CFRTGBXTPGWLD0D,bron
56559,Kajdanki,DW9CYZN93U81E4N04,inne
56560,HK UMP,TCCVST4Y68LRPKLNB,bron
56561,Sako TRG-21,210FV8CM77A1PFP7L,bron
56562,H&K MP5A3,F5G51YWV1DSZ8FDPK,bron
56563,Kamizelka kuloodporna,SU0K3DM135FWK6994,inne
56564,Sako TRG-21,S1JJB94XXUT0TWJ78,bron
56565,Terminal Bluebird,8UG45X6D4CZGCFX34,srodki_lacznosci
56566,Radiostacja nasobna,HBDJZS9380LMJDRSN,srodki_lacznosci
56567,H&K MP5A3,NJ5M5HDC1CMB0YWFU,bron
56568,Radiostacja nasobna,NL85SHN219NYB3D7B,srodki_lacznosci
56569,Glauberyt PM-98,Z7YA50K664GLDGN7U,bron
56570,Beretta APX,STHH0W0N7FGAGTXYL,bron
56571,Kajdanki,C87K2HBC82TMNAM97,inne
56572,Radiostacja nasobna,F6N0PT7RXX6B84AKM,srodki_lacznosci
56573,Glock 19,M4XSSX5X9ADJ2JZCU,bron
56574,HK UMP,2EMRBNPK899Z7C7KD,bron
56575,Glock 26,BVC8651C6GUL0B4DJ,bron
56576,Latarka taktyczna,SJ65K3M70BEK6JM1U,inne
56577,Glauberyt PM-98,SJE1RLP70PTWDGMBE,bron
56578,Radiostacja nasobna,C5CNLRPK4M1XYEZBL,srodki_lacznosci
56579,Radiostacja nasobna,6VW5XBUZ9FPL6A6VT,srodki_lacznosci
56580,Toyota Corolla,P99ADDY43UZ2MZUE7,pojazd
56581,Glock 17,GWGXG3A18W3Y925VA,bron
56582,Kajdanki,VARWL63K9X5JMSNZ8,inne
56583,Opel Crossland X,HYSZFTHC0U533RNV0,pojazd
